,Unnamed: 0,DCA License Number,License Type,License Expiration Date,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough,Borough Code,Address_full,total_violations,active_violations,ecb_violations,acrive_ecb_violations,geo_address,geocoded,lat,lon
1911,1911,1257428-DCA,Business,03/31/2013,"IMPERIAL PARKING (U.S.), INC",0,527,E 14TH ST,0,NEW YORK,NY,10009,2129378660,Manhattan,1.0,527 E 14TH ST,0.0,0.0,0.0,0.0,527 E 14TH ST NY 10009,"(40.7301514, -73.9791018)",40.7301514,-73.9791018
1912,1912,1393976-DCA,Business,03/31/2019,ENTERPRISE PARKING SYSTEMS 11 LLC,0,145,E 16TH ST,0,NEW YORK,NY,10003,2125643199,Manhattan,1.0,145 E 16TH ST,0.0,0.0,0.0,0.0,145 E 16TH ST NY 10003,"(40.7349051, -73.9864769)",40.7349051,-73.9864769
1913,1913,1373329-DCA,Business,03/31/2013,"SHELTER PARKING BREVARD, LLC",0,245,E 54TH ST,0,NEW YORK,NY,10022,5168813535,Manhattan,1.0,245 E 54TH ST,0.0,0.0,0.0,0.0,245 E 54TH ST NY 10022,"(40.75777370000001, -73.9667949)",40.75777370000001,-73.9667949
1914,1914,2021041-DCA,Business,03/31/2017,82-11 LLC,0,8213,37TH AVE,0,JACKSON HEIGHTS,NY,11372,9172160426,Queens,4.0,8213 37TH AVE,0.0,0.0,0.0,0.0,8213 37TH AVE NY 11372,"(40.7500186, -73.88389939999999)",40.7500186,-73.88389939999999
1915,1915,1284045-DCA,Business,01/16/2011,"SMITH CAR PARK, LLC",0,75,SMITH ST,0,BROOKLYN,NY,11201,2129966363,Brooklyn,3.0,75 SMITH ST,0.0,0.0,0.0,0.0,75 SMITH ST NY 11201,"(40.6890956, -73.98863089999999)",40.6890956,-73.98863089999999
1916,1916,1243733-DCA,Business,03/31/2019,PURE ROYALTY ENTERPRISE LLC,PURE ROYALTY PARKING GARAGE,1843,CROTONA AVE,0,BRONX,NY,10457,7182942419,Bronx,2.0,1843 CROTONA AVE,0.0,0.0,0.0,0.0,1843 CROTONA AVE NY 10457,"(40.843731, -73.8928516)",40.843731,-73.8928516
1917,1917,1298410-DCA,Business,03/31/2011,"ALLIANCE 185TH PARKING, LLC",0,4320,BROADWAY,0,NEW YORK,NY,10033,2125810535,Manhattan,1.0,4320 BROADWAY,13.0,6.0,0.0,0.0,4320 BROADWAY NY 10033,"(40.85224400000001, -73.934254)",40.85224400000001,-73.934254
1918,1918,0469866-DCA,Business,03/31/2015,METRO PARKING CORP.,0,301,E 63RD ST,0,NEW YORK,NY,10065,2122493344,Manhattan,1.0,301 E 63RD ST,0.0,0.0,0.0,0.0,301 E 63RD ST NY 10065,"(40.7631466, -73.9622114)",40.7631466,-73.9622114
1919,1919,1473030-DCA,Business,03/31/2015,24 LEONARD PARKING LLC,0,24,LEONARD ST,0,NEW YORK,NY,10013,2126202621,Manhattan,1.0,24 LEONARD ST,0.0,0.0,0.0,0.0,24 LEONARD ST NY 10013,"(40.718327, -74.00765670000001)",40.718327,-74.00765670000001
1920,1920,1437279-DCA,Business,03/31/2019,"SURF AVENUE LOGISTICS, LLC",0,173,E 156TH ST,0,BRONX,NY,10451,9175840383,Bronx,2.0,173 E 156TH ST,0.0,0.0,0.0,0.0,173 E 156TH ST NY 10451,"(40.8232732, -73.92359069999999)",40.8232732,-73.92359069999999
1921,1921,1409764-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,214,W 80TH ST,0,NEW YORK,NY,10024,2125025490,Manhattan,1.0,214 W 80TH ST,0.0,0.0,0.0,0.0,214 W 80TH ST NY 10024,"(40.7840468, -73.9790084)",40.7840468,-73.9790084
1922,1922,0913235-DCA,Business,03/31/2011,PRINCESS CAR PARK INC.,PRINCESS PARKING,800,GRAND CONCOURSE,0,BRONX,NY,10451,2127367171,Bronx,2.0,800 GRAND CONCOURSE,40.0,1.0,11.0,0.0,800 GRAND CONCOURSE NY 10451,"(40.8248699, -73.9229829)",40.8248699,-73.9229829
1923,1923,1188120-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,340,E 80TH ST,0,NEW YORK,NY,10075,2125025490,Manhattan,1.0,340 E 80TH ST,0.0,0.0,0.0,0.0,340 E 80TH ST NY 10075,"(40.7730858, -73.9528703)",40.7730858,-73.9528703
1924,1924,1290041-DCA,Business,03/31/2011,STANDARD PARKING CORPORATION,0,9230,165TH ST,0,JAMAICA,NY,11433,212163480,Queens,4.0,9230 165TH ST,0.0,0.0,0.0,0.0,9230 165TH ST NY 11433,"(40.7047829, -73.7942269)",40.7047829,-73.7942269
1925,1925,0469141-DCA,Business,03/31/2011,MANHATTAN PARKING E. 35 ST. CORP.,0,246,E 35TH ST,0,NEW YORK,NY,10016,2127536116,Manhattan,1.0,246 E 35TH ST,0.0,0.0,0.0,0.0,246 E 35TH ST NY 10016,"(40.745545, -73.976203)",40.745545,-73.976203
1926,1926,1438658-DCA,Business,09/23/2012,"CMJ PARKING, CORP",0,6336,99TH ST,0,REGO PARK,NY,11374,3478987780,Queens,4.0,6336 99TH ST,0.0,0.0,0.0,0.0,6336 99TH ST NY 11374,"(40.7317676, -73.8568423)",40.7317676,-73.8568423
1927,1927,1241099-DCA,Business,03/31/2011,BUZZ PARKING II LLC,0,14,KENMARE ST,0,NEW YORK,NY,10012,2122268567,Manhattan,1.0,14 KENMARE ST,0.0,0.0,0.0,0.0,14 KENMARE ST NY 10012,"(40.7204191, -73.9947581)",40.7204191,-73.9947581
1928,1928,1206795-DCA,Business,03/31/2011,F. A. J. PARKING CORP.,0,3795,10TH AVE,0,NEW YORK,NY,10034,2122817491,Manhattan,1.0,3795 10TH AVE,0.0,0.0,0.0,0.0,3795 10TH AVE NY 10034,"(40.8620332, -73.9203213)",40.8620332,-73.9203213
1929,1929,1250811-DCA,Business,03/31/2013,9851 CORP.,0,6536,99TH ST,0,REGO PARK,NY,11374,7184596110,Queens,4.0,6536 99TH ST,0.0,0.0,0.0,0.0,6536 99TH ST NY 11374,"(40.7286321, -73.855552)",40.7286321,-73.855552
1930,1930,1117864-DCA,Business,03/31/2019,WEST 89TH STREET PARKING LLC,0,205-209,W 89TH ST,0,NEW YORK,NY,10024,2123749867,0,0.0,205-209 W 89TH ST,0.0,0.0,0.0,0.0,205-209 W 89TH ST NY 10024,"(40.7899675, -73.9742345)",40.7899675,-73.9742345
1931,1931,1195420-DCA,Business,03/31/2011,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,7710,41ST AVE,0,ELMHURST,NY,11373,7185025490,Queens,4.0,7710 41ST AVE,0.0,0.0,0.0,0.0,7710 41ST AVE NY 11373,"(40.7456191, -73.88820319999999)",40.7456191,-73.88820319999999
1932,1932,1146456-DCA,Business,03/31/2013,"IMPERIAL PARKING (U.S.), INC",IMPARK,750,AVENUE OF THE AMERICAS,0,NEW YORK,NY,10010,2129378660,Manhattan,1.0,750 AVENUE OF THE AMERICAS,0.0,0.0,0.0,0.0,750 AVENUE OF THE AMERICAS NY 10010,"(40.7437079, -73.9919839)",40.7437079,-73.9919839
1933,1933,1440446-DCA,Business,03/31/2019,QUIK PARK PCVST GARAGE LLC,0,420,E 20TH ST,0,NEW YORK,NY,10009,2126145862,Manhattan,1.0,420 E 20TH ST,0.0,0.0,0.0,0.0,420 E 20TH ST NY 10009,"(40.734252, -73.97930749999999)",40.734252,-73.97930749999999
1934,1934,1440452-DCA,Business,03/31/2019,QUIK PARK PCVST GARAGE LLC,0,251,AVENUE C,0,NEW YORK,NY,10009,2126145862,Manhattan,1.0,251 AVENUE C,1.0,0.0,0.0,0.0,251 AVENUE C NY 10009,"(40.729272, -73.9754073)",40.729272,-73.9754073
1935,1935,1383752-DCA,Business,03/31/2013,222 WEST 14TH STREET PARKING CORP.,0,222,W 14TH ST,0,NEW YORK,NY,10011,2122485900,Manhattan,1.0,222 W 14TH ST,0.0,0.0,0.0,0.0,222 W 14TH ST NY 10011,"(40.7389431, -74.0012691)",40.7389431,-74.0012691
1936,1936,1306862-DCA,Business,03/31/2013,CHAMPION PARKING 9 LLC,0,220,E 9TH ST,0,NEW YORK,NY,10003,2123035959,Manhattan,1.0,220 E 9TH ST,0.0,0.0,0.0,0.0,220 E 9TH ST NY 10003,"(40.7294946, -73.9883747)",40.7294946,-73.9883747
1937,1937,1309084-DCA,Business,03/31/2011,PLYMOUTH PARKING LLC,0,1781,1ST AVE,0,NEW YORK,NY,10128,2128798388,Manhattan,1.0,1781 1ST AVE,0.0,0.0,0.0,0.0,1781 1ST AVE NY 10128,"(40.78094309999999, -73.9466991)",40.78094309999999,-73.9466991
1938,1938,1113135-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,910,9TH AVE,0,NEW YORK,NY,10019,2126296602,Manhattan,1.0,910 9TH AVE,0.0,0.0,0.0,0.0,910 9TH AVE NY 10019,"(40.768788, -73.9847631)",40.768788,-73.9847631
1939,1939,1415118-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,100,W 57TH ST,0,NEW YORK,NY,10019,2125025490,Manhattan,1.0,100 W 57TH ST,0.0,0.0,0.0,0.0,100 W 57TH ST NY 10019,"(40.7641081, -73.9776418)",40.7641081,-73.9776418
1940,1940,0811933-DCA,Business,03/31/2019,CENTURY PARKING LLC,CENTRY PARKING LLC,330,E 75TH ST,0,NEW YORK,NY,10021,2126869800,Manhattan,1.0,330 E 75TH ST,0.0,0.0,0.0,0.0,330 E 75TH ST NY 10021,"(40.7697616, -73.9550398)",40.7697616,-73.9550398
1941,1941,1182751-DCA,Business,03/31/2017,"ALLAN GARAGE, LLC",MEYERS PARKING,152,E 87TH ST,0,NEW YORK,NY,10128,2125025490,Manhattan,1.0,152 E 87TH ST,0.0,0.0,0.0,0.0,152 E 87TH ST NY 10128,"(40.7798481, -73.9549226)",40.7798481,-73.9549226
1942,1942,1379011-DCA,Business,03/31/2015,"DAG PARKING MGMT, LLC",0,240,E 47TH ST,0,NEW YORK,NY,10017,2127957275,Manhattan,1.0,240 E 47TH ST,0.0,0.0,0.0,0.0,240 E 47TH ST NY 10017,"(40.7529103, -73.97040439999999)",40.7529103,-73.97040439999999
1943,1943,1126256-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,180,W 20TH ST,0,NEW YORK,NY,10011,2126296602,Manhattan,1.0,180 W 20TH ST,0.0,0.0,0.0,0.0,180 W 20TH ST NY 10011,"(40.74176600000001, -73.996844)",40.74176600000001,-73.996844
1944,1944,1158659-DCA,Business,03/31/2011,STANDARD PARKING CORPORATION,0,PIER 40,WEST ST,0,NEW YORK,NY,10014,9999999999,0,0.0,PIER 40 WEST ST,0.0,0.0,0.0,0.0,PIER 40 WEST ST NY 10014,"(40.7292334, -74.011664)",40.7292334,-74.011664
1945,1945,1252781-DCA,Business,03/31/2011,BRILLIANT PARKING CORP.,0,284,DYCKMAN ST,0,NEW YORK,NY,10034,2125696249,Manhattan,1.0,284 DYCKMAN ST,0.0,0.0,0.0,0.0,284 DYCKMAN ST NY 10034,"(40.8669181, -73.92946069999999)",40.8669181,-73.92946069999999
1946,1946,1196478-DCA,Business,03/31/2017,401 EAST 86TH STREET PARKING LLC,0,401,E 86TH ST,0,NEW YORK,NY,10028,2128767669,Manhattan,1.0,401 E 86TH ST,0.0,0.0,0.0,0.0,401 E 86TH ST NY 10028,"(40.7768972, -73.9487946)",40.7768972,-73.9487946
1947,1947,1396798-DCA,Business,02/19/2012,QUIK PARK HUDSON RIVER 5 LLC,0,60,RIVERSIDE BLVD,0,NEW YORK,NY,10069,2128322066,Manhattan,1.0,60 RIVERSIDE BLVD,0.0,0.0,0.0,0.0,60 RIVERSIDE BLVD NY 10069,"(40.7746852, -73.9909156)",40.7746852,-73.9909156
1948,1948,1193541-DCA,Business,0,RIVER PARKING SYSTEMS CORP.,0,85,E 158TH ST,0,BRONX,NY,10451,7189939026,Bronx,2.0,85 E 158TH ST,0.0,0.0,0.0,0.0,85 E 158TH ST NY 10451,"(40.8267331, -73.9261997)",40.8267331,-73.9261997
1949,1949,1298303-DCA,Business,03/31/2015,OASIS AUTO REPAIR & GARAGE CORP.,0,431,W 202ND ST,0,NEW YORK,NY,10034,212-544-2833,Manhattan,1.0,431 W 202ND ST,0.0,0.0,0.0,0.0,431 W 202ND ST NY 10034,"(40.8613043, -73.92020649999999)",40.8613043,-73.92020649999999
1950,1950,2044989-DCA,Business,03/31/2017,LM BONNEVILLE PARKING LLC,0,329-333,E 22ND ST,0,NEW YORK,NY,10010,2127143571,Manhattan,1.0,329-333 E 22ND ST,0.0,0.0,0.0,0.0,329-333 E 22ND ST NY 10010,"(40.7367633, -73.9797431)",40.7367633,-73.9797431
1951,1951,2001374-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",0,350,E 30TH ST,0,NEW YORK,NY,10016,2125025490,Manhattan,1.0,350 E 30TH ST,0.0,0.0,0.0,0.0,350 E 30TH ST NY 10016,"(40.7410902, -73.97588979999999)",40.7410902,-73.97588979999999
1952,1952,1137167-DCA,Business,03/31/2013,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,33,W 28TH ST,0,NEW YORK,NY,10001,2126296602,Manhattan,1.0,33 W 28TH ST,0.0,0.0,0.0,0.0,33 W 28TH ST NY 10001,"(40.747403, -73.9929648)",40.747403,-73.9929648
1953,1953,2023595-DCA,Business,0,WALL STREET GARAGE PARKING CORP.,0,1420,YORK AVE,0,NEW YORK,NY,10021,2127373279,Manhattan,1.0,1420 YORK AVE,0.0,0.0,0.0,0.0,1420 YORK AVE NY 10021,"(40.7690013, -73.95183020000002)",40.7690013,-73.95183020000002
1954,1954,1196465-DCA,Business,03/31/2011,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,73-79,W 92ND ST,0,NEW YORK,NY,10025,2125025490,0,0.0,73-79 W 92ND ST,0.0,0.0,0.0,0.0,73-79 W 92ND ST NY 10025,"(40.79039789999999, -73.96902659999999)",40.79039789999999,-73.96902659999999
1955,1955,1191160-DCA,Business,03/31/2011,"250 PARKING SERVICES, LLC",LAZ PARKING,250,E 39TH ST,0,NEW YORK,NY,10016,2122652239,Manhattan,1.0,250 E 39TH ST,0.0,0.0,0.0,0.0,250 E 39TH ST NY 10016,"(40.7478378, -73.9739845)",40.7478378,-73.9739845
1956,1956,1339065-DCA,Business,03/31/2021,MANHATTAN PARKING E 35 ST CORP,0,246,E 35TH ST,0,NEW YORK,NY,10016,2124903460,Manhattan,1.0,246 E 35TH ST,0.0,0.0,0.0,0.0,246 E 35TH ST NY 10016,"(40.745545, -73.976203)",40.745545,-73.976203
1957,1957,1456713-DCA,Business,03/31/2019,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,699,W END AVE,0,NEW YORK,NY,10025,212-502-5490,Manhattan,1.0,699 W END AVE,0.0,0.0,0.0,0.0,699 W END AVE NY 10025,"(40.7939717, -73.9741781)",40.7939717,-73.9741781
1958,1958,1378765-DCA,Business,03/31/2015,82ND PARKING GARAGE LLC,0,3555,82ND ST,0,JACKSON HEIGHTS,NY,11372,7187794774,Queens,4.0,3555 82ND ST,0.0,0.0,0.0,0.0,3555 82ND ST NY 11372,"(40.7509975, -73.88452889999999)",40.7509975,-73.88452889999999
1959,1959,2001236-DCA,Business,02/26/2019,QUIK PARK HUDSON LLC,0,140,RIVERSIDE BLVD,0,NEW YORK,NY,10069,212-686-9800,Manhattan,1.0,140 RIVERSIDE BLVD,0.0,0.0,0.0,0.0,140 RIVERSIDE BLVD NY 10069,"(40.7770886, -73.9887893)",40.7770886,-73.9887893
1960,1960,1199939-DCA,Business,03/31/2013,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,213,E 43RD ST,0,NEW YORK,NY,10017,2125025490,Manhattan,1.0,213 E 43RD ST,0.0,0.0,0.0,0.0,213 E 43RD ST NY 10017,"(40.7514255, -73.972943)",40.7514255,-73.972943
1961,1961,2024618-DCA,Business,03/31/2017,GMS AUTO STATION INC,0,2173,GRAND CONCOURSE,0,BRONX,NY,10453,9176559590,Bronx,2.0,2173 GRAND CONCOURSE,0.0,0.0,0.0,0.0,2173 GRAND CONCOURSE NY 10453,"(40.8553062, -73.90192619999999)",40.8553062,-73.90192619999999
1962,1962,1144398-DCA,Business,08/18/2013,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,1745,BROADWAY,0,NEW YORK,NY,10019,2126296602,Manhattan,1.0,1745 BROADWAY,140.0,16.0,30.0,4.0,1745 BROADWAY NY 10019,"(40.7651709, -73.9824348)",40.7651709,-73.9824348
1963,1963,1303081-DCA,Business,03/31/2011,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,150,W 83RD ST,0,NEW YORK,NY,10024,2125025490,Manhattan,1.0,150 W 83RD ST,0.0,0.0,0.0,0.0,150 W 83RD ST NY 10024,"(40.7851428, -73.97572559999999)",40.7851428,-73.97572559999999
1964,1964,1379117-DCA,Business,03/31/2019,365 MANAGEMENT CORP.,0,4125,KISSENA BLVD,0,FLUSHING,NY,11355,7188882367,Queens,4.0,4125 KISSENA BLVD,0.0,0.0,0.0,0.0,4125 KISSENA BLVD NY 11355,"(40.7582726, -73.82839849999999)",40.7582726,-73.82839849999999
1965,1965,1410805-DCA,Business,03/31/2015,"DIAMOND 1 PARKING GARAGE, INC.",0,284,DYCKMAN ST,0,NEW YORK,NY,10034,3478435023,Manhattan,1.0,284 DYCKMAN ST,0.0,0.0,0.0,0.0,284 DYCKMAN ST NY 10034,"(40.8669181, -73.92946069999999)",40.8669181,-73.92946069999999
1966,1966,2065205-DCA,Business,03/31/2019,PARK 'N GO USA LLC,0,340,PENNSYLVANIA AVE,0,BROOKLYN,NY,11207,3476975154,Brooklyn,3.0,340 PENNSYLVANIA AVE,0.0,0.0,0.0,0.0,340 PENNSYLVANIA AVE NY 11207,"(40.6691838, -73.8955087)",40.6691838,-73.8955087
1967,1967,2036643-DCA,Business,03/31/2019,"IMPARK WEST 56, LLC.",0,33,W 56TH ST,0,NEW YORK,NY,10019,212-937-8660,Manhattan,1.0,33 W 56TH ST,0.0,0.0,0.0,0.0,33 W 56TH ST NY 10019,"(40.7632768, -73.9761699)",40.7632768,-73.9761699
1968,1968,2026307-DCA,Business,03/31/2017,ONE PARKING 34TH STREET LLC,ONE PARKING,509,W 34TH ST,0,NEW YORK,NY,10001,2123706530,Manhattan,1.0,509 W 34TH ST,0.0,0.0,0.0,0.0,509 W 34TH ST NY 10001,"(40.7552736, -73.9999955)",40.7552736,-73.9999955
1969,1969,1302959-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,284,AUDUBON AVE,0,NEW YORK,NY,10033,2125025490,Manhattan,1.0,284 AUDUBON AVE,0.0,0.0,0.0,0.0,284 AUDUBON AVE NY 10033,"(40.8477796, -73.9333922)",40.8477796,-73.9333922
1970,1970,1154973-DCA,Business,03/31/2011,ANN PARK LLC,0,57,ANN ST,0,NEW YORK,NY,10038,2127143521,Manhattan,1.0,57 ANN ST,0.0,0.0,0.0,0.0,57 ANN ST NY 10038,"(40.7104252, -74.00637789999999)",40.7104252,-74.00637789999999
1971,1971,2080770-DCA,Business,01/02/2019,PARK AMERICA CORP,0,50,N 5TH ST,0,BROOKLYN,NY,11249,2124866888,Brooklyn,3.0,50 N 5TH ST,0.0,0.0,0.0,0.0,50 N 5TH ST NY 11249,"(40.7185648, -73.9622842)",40.7185648,-73.9622842
1972,1972,1377844-DCA,Business,03/11/2012,QUIK PARK NORTHROSE GARAGE LLC,0,505,E 161ST ST,0,BRONX,NY,10451,2128322066,Bronx,2.0,505 E 161ST ST,0.0,0.0,0.0,0.0,505 E 161ST ST NY 10451,"(40.8226856, -73.9101125)",40.8226856,-73.9101125
1973,1973,1463440-DCA,Business,03/31/2019,"KINNEY PARKING SYSTEM, LLC",0,109,W 56TH ST,0,NEW YORK,NY,10019,2125025490,Manhattan,1.0,109 W 56TH ST,0.0,0.0,0.0,0.0,109 W 56TH ST NY 10019,"(40.7642263, -73.9785102)",40.7642263,-73.9785102
1974,1974,1243101-DCA,Business,03/31/2015,CAPITAL CAR PARK LLC,0,1420,YORK AVE,0,NEW YORK,NY,10021,2122216111,Manhattan,1.0,1420 YORK AVE,0.0,0.0,0.0,0.0,1420 YORK AVE NY 10021,"(40.7690013, -73.95183020000002)",40.7690013,-73.95183020000002
1975,1975,0881133-DCA,Business,03/31/2011,MANHATTAN PARKING W 45TH STREET CORP.,0,120,W 45TH ST,0,NEW YORK,NY,10036,2127536116,Manhattan,1.0,120 W 45TH ST,0.0,0.0,0.0,0.0,120 W 45TH ST NY 10036,"(40.75704, -73.9838798)",40.75704,-73.9838798
1976,1976,1030925-DCA,Business,03/31/2011,PAAL PARKING CORP.,0,2010,WESTCHESTER AVE,0,BRONX,NY,10462,7188929379,Bronx,2.0,2010 WESTCHESTER AVE,0.0,0.0,0.0,0.0,2010 WESTCHESTER AVE NY 10462,"(40.8333418, -73.85702210000001)",40.8333418,-73.85702210000001
1977,1977,1298309-DCA,Business,03/31/2015,"FIESTA CAR PARK, LLC",0,466,11TH AVE,0,NEW YORK,NY,10018,2122216111,Manhattan,1.0,466 11TH AVE,0.0,0.0,0.0,0.0,466 11TH AVE NY 10018,"(40.757988, -73.9999689)",40.757988,-73.9999689
1978,1978,0899288-DCA,Business,03/31/2019,POO PARKING CORP.,0,1752,MORRIS AVE,0,BRONX,NY,10457,2124903460,Bronx,2.0,1752 MORRIS AVE,0.0,0.0,0.0,0.0,1752 MORRIS AVE NY 10457,"(40.8454552, -73.9090109)",40.8454552,-73.9090109
1979,1979,1416886-DCA,Business,03/31/2013,CP PARKING CORP.,0,3907,PRINCE ST,0,FLUSHING,NY,11354,9175785635,Queens,4.0,3907 PRINCE ST,0.0,0.0,0.0,0.0,3907 PRINCE ST NY 11354,"(40.7594624, -73.83203209999999)",40.7594624,-73.83203209999999
1980,1980,2072271-DCA,Business,03/31/2019,LOVE PARKING LLC,0,9,COLLEGE PL,0,BROOKLYN,NY,11201,2126869800,Brooklyn,3.0,9 COLLEGE PL,0.0,0.0,0.0,0.0,9 COLLEGE PL NY 11201,"(40.696547, -73.9946186)",40.696547,-73.9946186
1981,1981,1331217-DCA,Business,03/31/2017,QUIK PARK EAST 66 LLC,0,250,E 67TH ST,0,NEW YORK,NY,10065,2128322066,Manhattan,1.0,250 E 67TH ST,0.0,0.0,0.0,0.0,250 E 67TH ST NY 10065,"(40.7656645, -73.9612963)",40.7656645,-73.9612963
1982,1982,1337218-DCA,Business,03/31/2015,PARK RIGHT CORPORATION,0,39,E 29TH ST,0,NEW YORK,NY,10016,2122624771,Manhattan,1.0,39 E 29TH ST,0.0,0.0,0.0,0.0,39 E 29TH ST NY 10016,"(40.7444225, -73.9840414)",40.7444225,-73.9840414
1983,1983,1344915-DCA,Business,11/28/2016,STANDARD PARKING CORPORATION,0,455,CENTRAL PARK W,0,NEW YORK,NY,10025,2126667246,Manhattan,1.0,455 CENTRAL PARK W,0.0,0.0,0.0,0.0,455 CENTRAL PARK W NY 10025,"(40.7978157, -73.96082559999999)",40.7978157,-73.96082559999999
1984,1984,0904133-DCA,Business,03/31/2015,"SOVEREIGN CAR PARK, INC.",GGMC,425,E 58TH ST,0,NEW YORK,NY,10022,2129966363,Manhattan,1.0,425 E 58TH ST,0.0,0.0,0.0,0.0,425 E 58TH ST NY 10022,"(40.75887549999999, -73.9610191)",40.75887549999999,-73.9610191
1985,1985,1132509-DCA,Business,03/31/2011,"CHELSEA MTP OPERATING, LLC",0,511,W 18TH ST,0,NEW YORK,NY,10011,2125755335,Manhattan,1.0,511 W 18TH ST,0.0,0.0,0.0,0.0,511 W 18TH ST NY 10011,"(40.7451419, -74.0069681)",40.7451419,-74.0069681
1986,1986,1461191-DCA,Business,05/16/2016,"IMPERIAL PARKING (U.S.), LLC",0,6135,JUNCTION BOULEVARD,0,QUEENS,NY,11374,212-937-8660,0,0.0,6135 JUNCTION BOULEVARD,0.0,0.0,0.0,0.0,6135 JUNCTION BOULEVARD NY 11374,"(40.73364290000001, -73.864081)",40.73364290000001,-73.864081
1987,1987,1199948-DCA,Business,03/31/2013,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,416,W 36TH ST,0,NEW YORK,NY,10018,2125025490,Manhattan,1.0,416 W 36TH ST,0.0,0.0,0.0,0.0,416 W 36TH ST NY 10018,"(40.754835, -73.996568)",40.754835,-73.996568
1988,1988,1421340-DCA,Business,02/08/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,371,7TH AVE,0,NEW YORK,NY,10001,2125025490,Manhattan,1.0,371 7TH AVE,0.0,0.0,0.0,0.0,371 7TH AVE NY 10001,"(40.74881329999999, -73.99187719999999)",40.74881329999999,-73.99187719999999
1989,1989,1420996-DCA,Business,03/31/2019,231ST STREET PARKING LLC,ALL COUNTY PARKING,3050,CORLEAR AVE,0,BRONX,NY,10463,718-708-5077,Bronx,2.0,3050 CORLEAR AVE,0.0,0.0,0.0,0.0,3050 CORLEAR AVE NY 10463,"(40.8800893, -73.90775030000002)",40.8800893,-73.90775030000002
1990,1990,2000583-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",0,27-49,W 52ND ST,0,NEW YORK,NY,10019,2125025490,Manhattan,1.0,27-49 W 52ND ST,0.0,0.0,0.0,0.0,27-49 W 52ND ST NY 10019,"(40.7606624, -73.9777848)",40.7606624,-73.9777848
1991,1991,1155053-DCA,Business,03/31/2015,PARK 15 WEST LLC,0,422,W 15TH ST,0,NEW YORK,NY,10011,2125643199,Manhattan,1.0,422 W 15TH ST,0.0,0.0,0.0,0.0,422 W 15TH ST NY 10011,"(40.7420548, -74.0062773)",40.7420548,-74.0062773
1992,1992,2060133-DCA,Business,05/05/2019,RAPID PARK HOLDING CORP,CORNELL MEDICAL CENTER,1305,YORK AVE,0,NEW YORK,NY,10021,212-866-1000,Manhattan,1.0,1305 YORK AVE,0.0,0.0,0.0,0.0,1305 YORK AVE NY 10021,"(40.7656066, -73.9553663)",40.7656066,-73.9553663
1993,1993,1371418-DCA,Business,12/14/2010,FIVE STAR PARKING INC.,FIVE STAR PARING AT ALEXANDRIA CENTER,450,E 29TH ST,0,NEW YORK,NY,10016,9737928420,Manhattan,1.0,450 E 29TH ST,0.0,0.0,0.0,0.0,450 E 29TH ST NY 10016,"(40.739815, -73.9737328)",40.739815,-73.9737328
1994,1994,2064267-DCA,Business,03/31/2019,ONE EASY PARK INC,0,1802,PETRACCA PL,0,WHITESTONE,NY,11357,9174008562,Queens,4.0,1802 PETRACCA PL,0.0,0.0,0.0,0.0,1802 PETRACCA PL NY 11357,"(40.7832827, -73.82829199999999)",40.7832827,-73.82829199999999
1995,1995,1350446-DCA,Business,03/31/2013,EMPIRE PARKING CORP.,0,853,LONGWOOD AVE,0,BRONX,NY,10459,212-262-4771,Bronx,2.0,853 LONGWOOD AVE,0.0,0.0,0.0,0.0,853 LONGWOOD AVE NY 10459,"(40.8193964, -73.9009806)",40.8193964,-73.9009806
1996,1996,2009820-DCA,Business,03/31/2017,QUIK PARK 866 GARAGE LLC,0,866,UN PLZ,0,NEW YORK,NY,10017,212-832-2066,Manhattan,1.0,866 UN PLZ,0.0,0.0,0.0,0.0,866 UN PLZ NY 10017,"(40.7519846, -73.9697795)",40.7519846,-73.9697795
