,DCA License Number,License Type,License Expiration Date,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough,Borough Code,Address_full,total_violations,active_violations,ecb_violations,acrive_ecb_violations
2194,0955232-DCA,Business,03/31/2019,PARK BRIAR GARAGE,0,11045,QUEENS BLVD,0,FOREST HILLS,NY,11375,2127367171,Queens,4.0,11045 QUEENS BLVD,0.0,0.0,0.0,0.0
2195,0900653-DCA,Business,03/31/2013,DEPENDABLE PARKING LLC,DEPENDABLE PARKING LLC,230,W 55TH ST,0,NEW YORK,NY,10019,2126869800,Manhattan,1.0,230 W 55TH ST,0.0,0.0,0.0,0.0
2196,1343452-DCA,Business,03/31/2015,"ST. NICHOLAS PARKING MGMT, LLC",0,673,SAINT NICHOLAS AVE,0,NEW YORK,NY,10030,2127957275,Manhattan,1.0,673 SAINT NICHOLAS AVE,0.0,0.0,0.0,0.0
2197,1139987-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,267,W 47TH ST,0,NEW YORK,NY,10036,2126296602,Manhattan,1.0,267 W 47TH ST,0.0,0.0,0.0,0.0
2198,1290964-DCA,Business,03/31/2013,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,100,W 93RD ST,0,NEW YORK,NY,10025,2125025490,Manhattan,1.0,100 W 93RD ST,0.0,0.0,0.0,0.0
2199,1385878-DCA,Business,03/31/2015,BUZZ PARKING & MGMT CORP.,0,14,KENMARE ST,0,NEW YORK,NY,10012,7182850102,Manhattan,1.0,14 KENMARE ST,0.0,0.0,0.0,0.0
2200,1257136-DCA,Business,03/31/2017,"SYD PARKING, LLC",0,405,E 56TH ST,0,NEW YORK,NY,10022,2127504274,Manhattan,1.0,405 E 56TH ST,0.0,0.0,0.0,0.0
2201,1311252-DCA,Business,03/31/2013,BRADY PARKING INC.,0,800,BRADY AVE,0,BRONX,NY,10462,7185973232,Bronx,2.0,800 BRADY AVE,0.0,0.0,0.0,0.0
2202,1306466-DCA,Business,03/31/2019,REALITY PARKING LLC,ICON,900,8TH AVE,0,NEW YORK,NY,10019,2126869800,Manhattan,1.0,900 8TH AVE,0.0,0.0,0.0,0.0
2203,0961850-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,45,E END AVE,0,NEW YORK,NY,10028,2126296602,Manhattan,1.0,45 E END AVE,0.0,0.0,0.0,0.0
2204,1346393-DCA,Business,03/31/2015,"UNION ST. PARKING, INC.",0,3819,UNION ST,0,FLUSHING,NY,11354,5165893058,Queens,4.0,3819 UNION ST,0.0,0.0,0.0,0.0
2205,1352778-DCA,Business,07/21/2010,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,390,GREENWICH ST,0,NEW YORK,NY,10013,2125025490,Manhattan,1.0,390 GREENWICH ST,0.0,0.0,0.0,0.0
2206,2057054-DCA,Business,03/31/2019,BROOKE PARKING GARAGE INC,0,1120,BROOK AVE,0,BRONX,NY,10456,9175775924,Bronx,2.0,1120 BROOK AVE,0.0,0.0,0.0,0.0
2207,1387701-DCA,Business,12/11/2014,QUIK PARK TRIBECA II LLC,0,450,WASHINGTON ST,0,NEW YORK,NY,10013,2128322066,Manhattan,1.0,450 WASHINGTON ST,0.0,0.0,0.0,0.0
2208,2004383-DCA,Business,03/31/2015,CENTRAL PARKING SYSTEM OF NEW YORK INC.,0,213-217,E 80TH ST,0,NEW YORK,NY,10075,2125025490,Manhattan,1.0,213-217 E 80TH ST,0.0,0.0,0.0,0.0
2209,1305591-DCA,Business,03/31/2013,"FIFTH AVENUE CAR PARK, LLC",0,1325,5TH AVE,0,NEW YORK,NY,10029,2129966363,Manhattan,1.0,1325 5TH AVE,0.0,0.0,0.0,0.0
2210,1352234-DCA,Business,03/31/2015,STANDARD PARKING CORPORATION,0,5100,KINGS PLZ,0,BROOKLYN,NY,11234,7182537897,Brooklyn,3.0,5100 KINGS PLZ,0.0,0.0,0.0,0.0
2211,1159260-DCA,Business,03/31/2013,CLAVER PLACE PARKING CORP.,0,12,CLAVER PL,0,BROOKLYN,NY,11238,7188570822,Brooklyn,3.0,12 CLAVER PL,0.0,0.0,0.0,0.0
2212,1396797-DCA,Business,02/19/2012,QUIK PARK HUDSON RIVER 5 LLC,0,400,W 63RD ST,0,NEW YORK,NY,10069,2128322066,Manhattan,1.0,400 W 63RD ST,0.0,0.0,0.0,0.0
2213,1298297-DCA,Business,03/31/2011,FN PARKING CORP.,0,1829,JEROME AVE,0,BRONX,NY,10453,9173999429,Bronx,2.0,1829 JEROME AVE,0.0,0.0,0.0,0.0
2214,0965355-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,132-146,W 51ST ST,0,NEW YORK,NY,10019,2126296602,0,0.0,132-146 W 51ST ST,0.0,0.0,0.0,0.0
2215,1126972-DCA,Business,03/31/2015,BOBBY CAR PARK LLC,0,105,UNDERHILL AVE,0,BROOKLYN,NY,11238,2122216111,Brooklyn,3.0,105 UNDERHILL AVE,0.0,0.0,0.0,0.0
2216,1223081-DCA,Business,03/31/2011,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,1975,EASTCHESTER RD,0,BRONX,NY,10461,7184307021,Bronx,2.0,1975 EASTCHESTER RD,0.0,0.0,0.0,0.0
2217,1199957-DCA,Business,03/31/2013,"KINNEY PARKING SYSTEM, INC.",0,146,W 57TH ST,0,NEW YORK,NY,10019,2125025490,Manhattan,1.0,146 W 57TH ST,0.0,0.0,0.0,0.0
2218,1010044-DCA,Business,03/31/2017,WESTMONT PARKING INC.,0,730,COLUMBUS AVE,0,NEW YORK,NY,10025,2127367171,Manhattan,1.0,730 COLUMBUS AVE,0.0,0.0,0.0,0.0
2219,1286769-DCA,Business,07/18/2017,"ALLIANCE RIVERBANK PARKING, LLC",0,555,W 42ND ST,0,NEW YORK,NY,10036,2125810535,Manhattan,1.0,555 W 42ND ST,0.0,0.0,0.0,0.0
2220,1469702-DCA,Business,03/31/2019,ML PARKING CORP.,0,615,JACKSON AVE,0,BRONX,NY,10455,3478823966,Bronx,2.0,615 JACKSON AVE,0.0,0.0,0.0,0.0
2221,1078420-DCA,Business,03/31/2013,"PENNY LANE CAR PARK, LLC",GGMC,215,E 24TH ST,0,NEW YORK,NY,10010,2129966363,Manhattan,1.0,215 E 24TH ST,0.0,0.0,0.0,0.0
2222,1423051-DCA,Business,03/31/2019,"WINDSOR FH CAR PARK, LLC",0,10724,71ST RD,0,FOREST HILLS,NY,11375,2129966363,Queens,4.0,10724 71ST RD,0.0,0.0,0.0,0.0
2223,0469196-DCA,Business,03/31/2011,MEAT MARKET GARAGE INC,0,259,MULBERRY ST,0,NEW YORK,NY,10012,2129893100,Manhattan,1.0,259 MULBERRY ST,0.0,0.0,0.0,0.0
2224,1313251-DCA,Business,03/31/2015,QUIK PARK W. 23RD ST. LLC,QUIK PARK INC.,423,W 23RD ST,0,NEW YORK,NY,10011,2128322066,Manhattan,1.0,423 W 23RD ST,0.0,0.0,0.0,0.0
2225,2001455-DCA,Business,03/31/2015,PRINCE TNP REALTY LLC,PRINCE PLAZA PARKING,3720,PRINCE ST,0,FLUSHING,NY,11354,7189393338,Queens,4.0,3720 PRINCE ST,0.0,0.0,0.0,0.0
2226,1310452-DCA,Business,03/31/2013,"SUPREME CAR PARK, LLC",0,1065,PARK AVE,0,NEW YORK,NY,10128,2122216111,Manhattan,1.0,1065 PARK AVE,0.0,0.0,0.0,0.0
2227,0368391-DCA,Business,03/31/2011,ALERT GARAGE CORP.,0,3017,40TH AVE,0,LONG IS CITY,NY,11101,7187860643,Queens,4.0,3017 40TH AVE,0.0,0.0,0.0,0.0
2228,2004670-DCA,Business,08/03/2014,MANHATTAN PARKING 110 LLC,0,543,W 110TH ST,0,NEW YORK,NY,10025,2124903480,Manhattan,1.0,543 W 110TH ST,0.0,0.0,0.0,0.0
2229,1232453-DCA,Business,03/31/2021,MARKET 15 PARKING LLC,0,552,AVENUE OF THE AMERICAS,0,NEW YORK,NY,10011,2126869800,Manhattan,1.0,552 AVENUE OF THE AMERICAS,3.0,0.0,0.0,0.0
2230,1126181-DCA,Business,03/31/2015,F&S PARKING LLC,0,331,E 75TH ST,0,NEW YORK,NY,10021,2123272626,Manhattan,1.0,331 E 75TH ST,0.0,0.0,0.0,0.0
2231,1096606-DCA,Business,03/31/2019,"EMERALD CAR PARK, LLC",0,510,E 80TH ST,0,NEW YORK,NY,10075,2127729802,Manhattan,1.0,510 E 80TH ST,0.0,0.0,0.0,0.0
2232,1409584-DCA,Business,05/12/2014,PARK RIGHT CORPORATION,0,635,W 42ND ST,0,NEW YORK,NY,10036,7187973093,Manhattan,1.0,635 W 42ND ST,0.0,0.0,0.0,0.0
2233,1269282-DCA,Business,03/31/2011,126TH STREET PARKING CORP.,0,418,W 127TH ST,0,NEW YORK,NY,10027,7187880066,Manhattan,1.0,418 W 127TH ST,0.0,0.0,0.0,0.0
2234,1362177-DCA,Business,03/31/2019,CFS 2907 JFK LLC,AVISTAR AIRPORT PARKING,14921,130TH AVE,0,JAMAICA,NY,11436,7183222221,Queens,4.0,14921 130TH AVE,0.0,0.0,0.0,0.0
2235,0905554-DCA,Business,03/31/2015,50-51 PARKING CORP.,0,260,E 143RD ST,0,BRONX,NY,10451,2124268400,Bronx,2.0,260 E 143RD ST,0.0,0.0,0.0,0.0
2236,1161319-DCA,Business,03/31/2011,"ABDULLAH, MUHAMMAD A",MAA PARKING COMPANY,1360,FULTON ST,0,BROOKLYN,NY,11216,7186366959,Brooklyn,3.0,1360 FULTON ST,0.0,0.0,0.0,0.0
2237,1257570-DCA,Business,06/28/2011,"ATELIER CAR PARK, LLC",0,627,W 42ND ST,0,NEW YORK,NY,10036,2129966363,Manhattan,1.0,627 W 42ND ST,0.0,0.0,0.0,0.0
2238,2032582-DCA,Business,08/27/2017,OASIS AUTO REPAIR & GARAGE CORP,0,431,W 202ND ST,0,NEW YORK,NY,10034,2125442833,Manhattan,1.0,431 W 202ND ST,0.0,0.0,0.0,0.0
2239,2054215-DCA,Business,03/31/2019,PARK LANE GARAGE LLC,0,11624,GROSVENOR LN,0,RICHMOND HILL,NY,11418,6465840409,Queens,4.0,11624 GROSVENOR LN,0.0,0.0,0.0,0.0
2240,1280410-DCA,Business,03/31/2013,"RIVER HOUSE CAR PARK, LLC",0,1175,YORK AVE,0,NEW YORK,NY,10065,2129966363,Manhattan,1.0,1175 YORK AVE,0.0,0.0,0.0,0.0
2241,2029345-DCA,Business,03/31/2021,189 PKG LLC,0,4745,PARK AVE,0,BRONX,NY,10458,917-731-2034,Bronx,2.0,4745 PARK AVE,0.0,0.0,0.0,0.0
2242,1141698-DCA,Business,03/31/2015,PINE PARKING CORP.,0,111,VARICK ST,0,NEW YORK,NY,10013,8007985701,Manhattan,1.0,111 VARICK ST,0.0,0.0,0.0,0.0
2243,2002113-DCA,Business,03/31/2015,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",0,45,E END AVE,0,NEW YORK,NY,10028,2125025490,Manhattan,1.0,45 E END AVE,0.0,0.0,0.0,0.0
2244,1290045-DCA,Business,03/31/2011,STANDARD PARKING CORPORATION,0,8935,162ND ST,0,JAMAICA,NY,11432,2129163480,Queens,4.0,8935 162ND ST,0.0,0.0,0.0,0.0
2245,1012474-DCA,Business,03/31/2015,ZETA PARKING CORP.,0,213,E 80TH ST,0,NEW YORK,NY,10075,2126501988,Manhattan,1.0,213 E 80TH ST,0.0,0.0,0.0,0.0
2246,1257992-DCA,Business,03/31/2015,KEY PARKING LLC,0,115,E 9TH ST,0,NEW YORK,NY,10003,2125810535,Manhattan,1.0,115 E 9TH ST,0.0,0.0,0.0,0.0
2247,1466684-DCA,Business,03/31/2015,"KINNEY PARKING SYSTEM, LLC",0,146,W 57TH ST,0,NEW YORK,NY,10019,2125025490,Manhattan,1.0,146 W 57TH ST,0.0,0.0,0.0,0.0
2248,1311251-DCA,Business,03/31/2013,2000 PARKING INC.,0,2000,WHITE PLAINS RD,0,BRONX,NY,10462,7185978232,Bronx,2.0,2000 WHITE PLAINS RD,0.0,0.0,0.0,0.0
2249,1192927-DCA,Business,03/31/2015,QUIK PARK COLUMBIA LLC,QUIK PARK INC.,2561,BROADWAY,0,NEW YORK,NY,10025,2128322066,Manhattan,1.0,2561 BROADWAY,94.0,5.0,11.0,2.0
2250,1100556-DCA,Business,03/31/2011,"PARK IN AUTO SERVICES, INC.",0,75,KENMARE ST,0,NEW YORK,NY,10012,2129661186,Manhattan,1.0,75 KENMARE ST,0.0,0.0,0.0,0.0
2251,1262417-DCA,Business,03/31/2013,21ST GARAGE LLC,0,447,W 35TH ST,0,NEW YORK,NY,10001,2126270012,Manhattan,1.0,447 W 35TH ST,0.0,0.0,0.0,0.0
2252,1313248-DCA,Business,03/31/2019,QUIK PARK FG LLC,0,500,E 62ND ST,0,NEW YORK,NY,10065,212-686-9800,Manhattan,1.0,500 E 62ND ST,0.0,0.0,0.0,0.0
2253,1344944-DCA,Business,03/31/2015,"WH PARKING MGMT, LLC",0,4320,BROADWAY,0,NEW YORK,NY,10033,2127957275,Manhattan,1.0,4320 BROADWAY,13.0,6.0,0.0,0.0
2254,1381723-DCA,Business,03/31/2015,PARK SAFE LLC,0,2500,FDR DR,0,NEW YORK,NY,10016,2123404248,Manhattan,1.0,2500 FDR DR,0.0,0.0,0.0,0.0
2255,1308706-DCA,Business,03/31/2013,8 EAST 83RD PARKING LLC,0,8,E 83RD ST,0,NEW YORK,NY,10028,2125352890,Manhattan,1.0,8 E 83RD ST,0.0,0.0,0.0,0.0
2256,2016950-DCA,Business,08/15/2016,LM PARKING CORP,0,250,E 144TH ST,0,BRONX,NY,10451,914-874-3268,Bronx,2.0,250 E 144TH ST,0.0,0.0,0.0,0.0
2257,1137035-DCA,Business,03/31/2013,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,1153,YORK AVE,0,NEW YORK,NY,10065,2126296602,Manhattan,1.0,1153 YORK AVE,0.0,0.0,0.0,0.0
2258,1211996-DCA,Business,03/31/2013,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKIMG SYSTEM,135,E 33R ST,0,NEW YORK,NY,10016,2125025490,0,0.0,135 E 33R ST,0.0,0.0,0.0,0.0
2259,1024898-DCA,Business,03/31/2013,"MEGA PARKING SYSTEMS, INC.",0,343,E 74TH ST,0,NEW YORK,NY,10021,7183924460,Manhattan,1.0,343 E 74TH ST,0.0,0.0,0.0,0.0
2260,1472778-DCA,Business,03/31/2015,JAY PARKING CORP.,0,3720,PRINCE ST,0,FLUSHING,NY,11354,9179695850,Queens,4.0,3720 PRINCE ST,0.0,0.0,0.0,0.0
2261,1307844-DCA,Business,03/31/2013,WELCOME PARKING CORP.,0,240,E 82ND ST,0,NEW YORK,NY,10028,2126616702,Manhattan,1.0,240 E 82ND ST,0.0,0.0,0.0,0.0
2262,1209360-DCA,Business,03/31/2011,"222 PARKING SERVICES, LLC",0,222,E 39TH ST,0,NEW YORK,NY,10016,2122652239,Manhattan,1.0,222 E 39TH ST,0.0,0.0,0.0,0.0
2263,1330557-DCA,Business,03/31/2017,QUIK PARK EAST 87 LLC,0,501,E 87TH ST,0,NEW YORK,NY,10128,2128322066,Manhattan,1.0,501 E 87TH ST,0.0,0.0,0.0,0.0
2264,1231677-DCA,Business,03/31/2013,STANDARD PARKING CORPORATION,0,9605,QUEENS BLVD,0,REGO PARK,NY,11374,7188974833,Queens,4.0,9605 QUEENS BLVD,0.0,0.0,0.0,0.0
2265,1222445-DCA,Business,03/31/2013,"IMPERIAL PARKING (U.S.), INC",0,400,E 90TH ST,0,NEW YORK,NY,10128,2129378660,Manhattan,1.0,400 E 90TH ST,0.0,0.0,0.0,0.0
2266,1422345-DCA,Business,06/20/2013,"UTOPIA PARKING MANAGEMENT, LLC",0,17660,UNION TPKE,0,FRESH MEADOWS,NY,11366,2127957275,Queens,4.0,17660 UNION TPKE,0.0,0.0,0.0,0.0
2267,1241026-DCA,Business,03/31/2011,"C&S E-SUPERETTE, INC.",0,9053,FORT HAMILTON PKWY,0,BROOKLYN,NY,11209,718-745-2888,Brooklyn,3.0,9053 FORT HAMILTON PKWY,0.0,0.0,0.0,0.0
2268,2069760-DCA,Business,08/22/2018,PV PARKING VI CORP,0,371,HUMBOLDT ST,0,BROOKLYN,NY,11211,646-302-4330,Brooklyn,3.0,371 HUMBOLDT ST,0.0,0.0,0.0,0.0
2269,1298408-DCA,Business,03/31/2011,"ALLIANCE DAG PARKING, LLC",0,240,E 47TH ST,0,NEW YORK,NY,10017,2125810535,Manhattan,1.0,240 E 47TH ST,0.0,0.0,0.0,0.0
2270,1463815-DCA,Business,03/31/2019,QUIK PARK WILSON LLC,0,200,W 79TH ST,0,NEW YORK,NY,10024,212-832-2066,Manhattan,1.0,200 W 79TH ST,0.0,0.0,0.0,0.0
2271,0369933-DCA,Business,03/31/2021,ZEPHYR PARKING LLC,0,132,E 35TH ST,0,NEW YORK,NY,10016,2126869800,Manhattan,1.0,132 E 35TH ST,0.0,0.0,0.0,0.0
2272,1290043-DCA,Business,03/31/2011,STANDARD PARKING CORPORATION,0,9015,PARSONS BLVD,0,JAMAICA,NY,11432,212163480,Queens,4.0,9015 PARSONS BLVD,0.0,0.0,0.0,0.0
2273,0428990-DCA,Business,03/31/2017,CHELNICK PARKING CORP,CHELNIK PARKING,880,5TH AVE,0,NEW YORK,NY,10021,2127511080,Manhattan,1.0,880 5TH AVE,0.0,0.0,0.0,0.0
2274,1272748-DCA,Business,03/31/2015,PEACH PARKING (40TH) CORP.,0,346,W 40TH ST,0,NEW YORK,NY,10018,9736228888,Manhattan,1.0,346 W 40TH ST,0.0,0.0,0.0,0.0
2275,2043135-DCA,Business,08/18/2019,"IMPERIAL PARKING (U.S)., LLC",IMPARK,155,RICHMOND TER,0,STATEN ISLAND,NY,10301,7188765302,Staten Island,5.0,155 RICHMOND TER,0.0,0.0,0.0,0.0
2276,1419090-DCA,Business,03/31/2019,"PILOT PARKING, LLC",0,2,SHERMAN AVE,0,NEW YORK,NY,10040,2129299404,Manhattan,1.0,2 SHERMAN AVE,0.0,0.0,0.0,0.0
2277,1308629-DCA,Business,03/31/2011,VANGUARD CAR RENTAL USA INC.,ALAMO,219,W 77TH ST,0,NEW YORK,NY,10024,7184016837,Manhattan,1.0,219 W 77TH ST,0.0,0.0,0.0,0.0
2278,2002321-DCA,Business,03/31/2019,PLATT PARKING LLC,0,90,JOHN ST,0,NEW YORK,NY,10038,2126869800,Manhattan,1.0,90 JOHN ST,0.0,0.0,0.0,0.0
2279,1387690-DCA,Business,03/31/2013,"IMPERIAL PARKING (U.S.), LLC",IMPARK,80,PARK AVE,0,NEW YORK,NY,10016,2129378660,Manhattan,1.0,80 PARK AVE,0.0,0.0,0.0,0.0
2280,1187632-DCA,Business,03/31/2021,NICE PARK 22 LLC,0,200,E 15TH ST,0,NEW YORK,NY,10003,2129299404,Manhattan,1.0,200 E 15TH ST,0.0,0.0,0.0,0.0
2281,0962842-DCA,Business,03/31/2011,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,605,PARK AVE,0,NEW YORK,NY,10065,2126296602,Manhattan,1.0,605 PARK AVE,0.0,0.0,0.0,0.0
2282,2048881-DCA,Business,03/31/2019,40 FLATBUSH REALTY LLC,0,25,CHAPEL ST,0,BROOKLYN,NY,11201,2122398580,Brooklyn,3.0,25 CHAPEL ST,0.0,0.0,0.0,0.0
2283,1254421-DCA,Business,03/31/2017,"509 WEST 34TH STREET CAR PARK, LLC",0,509,W 34TH ST,0,NEW YORK,NY,10001,2129966363,Manhattan,1.0,509 W 34TH ST,0.0,0.0,0.0,0.0
2284,1200258-DCA,Business,03/31/2013,"KINNEY PARKING SYSTEM, INC.",CENTRAL PARKING SYSTEM,252,W 40TH ST,0,NEW YORK,NY,10018,2125025490,Manhattan,1.0,252 W 40TH ST,0.0,0.0,0.0,0.0
2285,1007928-DCA,Business,03/31/2013,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,257,W 47TH ST,0,NEW YORK,NY,10036,2122629778,Manhattan,1.0,257 W 47TH ST,0.0,0.0,0.0,0.0
2286,1233173-DCA,Business,03/31/2011,FLATIRON 20 PARKING LLC,0,19,W 20TH ST,0,NEW YORK,NY,10011,2122439384,Manhattan,1.0,19 W 20TH ST,0.0,0.0,0.0,0.0
2287,1277259-DCA,Business,0,3000 JEROME PARKING CORP.,0,3000,JEROME AVE,0,BRONX,NY,10468,7183290617,Bronx,2.0,3000 JEROME AVE,0.0,0.0,0.0,0.0
2288,1129460-DCA,Business,03/31/2013,F&T MANAGEMENT & PARKING CORP,0,3907,PRINCE ST,0,FLUSHING,NY,11354,7188882828,Queens,4.0,3907 PRINCE ST,0.0,0.0,0.0,0.0
2289,1151772-DCA,Business,03/31/2013,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,1601,SEDDON ST,0,BRONX,NY,10461,7189316541,Bronx,2.0,1601 SEDDON ST,0.0,0.0,0.0,0.0
2290,1234400-DCA,Business,03/31/2021,304060 PARKING LLC,0,60,E 9TH ST,0,NEW YORK,NY,10003,2126869800,Manhattan,1.0,60 E 9TH ST,0.0,0.0,0.0,0.0
2291,1249859-DCA,Business,03/31/2019,QUEENS PLAZA PARKING CORP.,0,2702,QUEENS PLZ S,0,LONG IS CITY,NY,11101,7184829180,Queens,4.0,2702 QUEENS PLZ S,0.0,0.0,0.0,0.0
2292,1395032-DCA,Business,08/23/2011,STANDARD PARKING CORPORATION,0,20,E 161ST ST,0,BRONX,NY,10451,7185887802,Bronx,2.0,20 E 161ST ST,0.0,0.0,0.0,0.0
2293,1352450-DCA,Business,03/31/2017,REYER PARKING CORP.,0,1872,E TREMONT AVE,0,BRONX,NY,10460,2125416050,Bronx,2.0,1872 E TREMONT AVE,0.0,0.0,0.0,0.0
2294,1310485-DCA,Business,03/31/2011,99 JANE STREET PARKING LLC,0,802,WASHINGTON ST,0,NEW YORK,NY,10014,2126869800,Manhattan,1.0,802 WASHINGTON ST,0.0,0.0,0.0,0.0
2295,2058999-DCA,Business,03/31/2019,SHOWTIME VALET PARKING CORP.,0,2804,E 19TH ST,0,BROOKLYN,NY,11235,6464002531,Brooklyn,3.0,2804 E 19TH ST,0.0,0.0,0.0,0.0
2296,1167341-DCA,Business,03/31/2015,"SUNNY CAR PARK, LLC",0,4701,QUEENS BLVD,0,SUNNYSIDE,NY,11104,2122216111,Queens,4.0,4701 QUEENS BLVD,0.0,0.0,0.0,0.0
2297,1417679-DCA,Business,03/31/2013,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",0,216,E 67TH ST,0,NEW YORK,NY,10065,2125025490,Manhattan,1.0,216 E 67TH ST,0.0,0.0,0.0,0.0
2298,1312851-DCA,Business,03/31/2011,318 EAST 48TH STREET PARKING LLC,0,318,E 48TH ST,0,NEW YORK,NY,10017,2127558255,Manhattan,1.0,318 E 48TH ST,0.0,0.0,0.0,0.0
2299,2027708-DCA,Business,03/31/2019,70 PARK LLC,0,400,E 70TH ST,0,NEW YORK,NY,10021,2122490445,Manhattan,1.0,400 E 70TH ST,0.0,0.0,0.0,0.0
2300,1266227-DCA,Business,03/31/2015,PRIME CAR PARK LLC,0,951,HOE AVE,0,BRONX,NY,10459,2122216111,Bronx,2.0,951 HOE AVE,0.0,0.0,0.0,0.0
2301,1283007-DCA,Business,03/31/2013,"ARH PARKING, INC.",0,3463,3RD AVE,0,BRONX,NY,10456,7186845803,Bronx,2.0,3463 3RD AVE,0.0,0.0,0.0,0.0
2302,1455310-DCA,Business,03/31/2019,"IMPERIAL PARKING (U.S.), LLC",0,220,E 67TH ST,0,NEW YORK,NY,10065,2129378666,Manhattan,1.0,220 E 67TH ST,0.0,0.0,0.0,0.0
2303,0894438-DCA,Business,03/31/2017,PRECISE PARKING CORP.,0,150,E 18TH ST,0,NEW YORK,NY,10003,7187215243,Manhattan,1.0,150 E 18TH ST,0.0,0.0,0.0,0.0
2304,1466707-DCA,Business,03/31/2015,"STOP-PARK GARAGE, LLC",0,1820,MORTON ST,0,NEW YORK,NY,10014,2125025490,0,0.0,1820 MORTON ST,0.0,0.0,0.0,0.0
2305,2022971-DCA,Business,07/21/2015,QP HOSP LLC,0,1250,WATERS PL,0,BRONX,NY,10461,2126869800,Bronx,2.0,1250 WATERS PL,0.0,0.0,0.0,0.0
2306,1062009-DCA,Business,03/31/2011,CAAL PARKING CORP.,0,1150,WEBSTER AVE,0,BRONX,NY,10456,2129424823,Bronx,2.0,1150 WEBSTER AVE,0.0,0.0,0.0,0.0
2307,2048711-DCA,Business,03/21/2017,F & A PARKING CORP,24 HOURS PARKING GARAGE,525,CLINTON AVE,0,BROOKLYN,NY,11238,718-399-2640,Brooklyn,3.0,525 CLINTON AVE,0.0,0.0,0.0,0.0
2308,0945081-DCA,Business,03/31/2011,QUEENS OFFICE TOWER LIMITED PARTNERSHIP,0,9525,QUEENS BLVD,0,REGO PARK,NY,11374,7188309344,Queens,4.0,9525 QUEENS BLVD,0.0,0.0,0.0,0.0
2309,2086322-DCA,Business,07/31/2019,ST GEORGE FERRY PARKING CORP.,0,55B,RICHMOND TER,0,STATEN ISLAND,NY,10301,212-736-7171,Staten Island,5.0,55B RICHMOND TER,0.0,0.0,0.0,0.0
2310,1397433-DCA,Business,07/06/2018,"800 BRADY PARKING, INC.",0,800,BRADY AVE,0,BRONX,NY,10462,3478435023,Bronx,2.0,800 BRADY AVE,0.0,0.0,0.0,0.0
2311,2110624-DCA,Business,03/31/2025,MP ALYN GARAGE LLC,0,152,E 87TH ST,0,NEW YORK,NY,10128,2124903460,Manhattan,1.0,152 E 87TH ST,0.0,0.0,0.0,0.0
2312,2096125-DCA,Business,09/09/2020,PARK RIGHT CORPORATION,OCEAN PARKING,17,BATTERY PL,0,NEW YORK,NY,10004,9179391515,Manhattan,1.0,17 BATTERY PL,71.0,1.0,1.0,0.0
2313,2065563-DCA,Business,01/09/2023,PARKING SYSTEMS PLUS INC,0,280,BAYCHESTER AVE,0,BRONX,NY,10475,8009441424,Bronx,2.0,280 BAYCHESTER AVE,0.0,0.0,0.0,0.0
2314,1386026-DCA,Business,03/31/2019,PARK RIGHT CORPORATION,0,235,GOLD ST,0,BROOKLYN,NY,11201,9179391515,Brooklyn,3.0,235 GOLD ST,0.0,0.0,0.0,0.0
2315,2096417-DCA,Business,03/31/2023,EMPIRE I PARKING GARAGE INC.,0,950,WESTCHESTER AVE,0,BRONX,NY,10459,3472207660,Bronx,2.0,950 WESTCHESTER AVE,0.0,0.0,0.0,0.0
2316,2096451-DCA,Business,03/31/2023,EMPIRE II PARKING GARAGE INC,0,800,SAINT ANNS AVE,0,BRONX,NY,10456,3472207660,Bronx,2.0,800 SAINT ANNS AVE,0.0,0.0,0.0,0.0
2317,2096460-DCA,Business,03/31/2023,EMPIRE II PARKING GARAGE INC,0,780,SAINT ANNS AVE,0,BRONX,NY,10456,3472207660,Bronx,2.0,780 SAINT ANNS AVE,0.0,0.0,0.0,0.0
2318,1328283-DCA,Business,03/31/2025,RAPID 83 STREET PARKING CORP.,0,351,E 83RD ST,0,NEW YORK,NY,10028,2127443591,Manhattan,1.0,351 E 83RD ST,0.0,0.0,0.0,0.0
2319,0731394-DCA,Business,03/31/2025,M H M PARKING LLC,0,560,3RD AVE,0,NEW YORK,NY,10016,2126869800,Manhattan,1.0,560 3RD AVE,0.0,0.0,0.0,0.0
2320,0429844-DCA,Business,03/31/2025,AFFILIATED PARKING LLC,0,247,MADISON AVE,0,NEW YORK,NY,10016,2126869800,Manhattan,1.0,247 MADISON AVE,0.0,0.0,0.0,0.0
