CompanyName,TotalCost
ALEMANS SPRINKLERS & DESIGN  INC.,6500.0
PORTO CONSTRUCTION LLC,6500.0
MAESTRE CONSTRUCTION INC,6500.0
YBM Electric Inc.,6500.0
MR. HOUSE FLOORING SERVICE  INC,6500.0
KA STAR CONSTRUCTION INC,6500.0
ALARM DEPOT  INC.,6500.0
RICKYS ELECTRICAL SYSTEMS INC.,6500.0
THE BF GROUP LLC,6500.0
GARCIA HOME IMPROVEMENT OF SOUTHERN FLORIDA LLC,6400.0
Avantage Express Shutters & Locks LLC,6400.0
SAFE STEP WALK IN TUB CO,6400.0
Y & Y CONSTRUCTION INC.,6375.0
GARAGE DOOR SOLUTIONS CORP,6328.0
TACTILE CONSTRUCTION LLC,6300.0
FREEZE AMERICA INC,6300.0
cape roofing corp,6300.0
ayala suarez trans corp,6288.0
Efficiency & Services LLC,6287.0
PADRINOS CONSTRUCTION CORP,6200.0
SEG BUILDERS INC,6200.0
Security Tech Group ,6200.0
Custom Homes Building & Remodeling LLC ,6180.0
TECHADDICT INC,6150.0
CRD  INC.,6150.0
AIR EXPRESS MECHANICAL  CORP.,6100.0
Lemus Irrigation Inc.,6083.0
DORRIS CONSTRUCTION MANAGEMENT INC,6021.0
EA EMANUEL LLC,6000.0
M.C. AIR CONDITIONING SERVICE LLC,6000.0
CROWN ROOFING LLC,6000.0
GREENHOME AUTOMATIONS LLC,6000.0
Arfri Inc,6000.0
A & A MECHANICAL GROUP LLC,6000.0
LAMINATE FLOORING INC ,6000.0
Gencon Construction Group  LLC,6000.0
ROLLING DOORS.COM SERVICES LLC,6000.0
PINCH A PENNY DBA AQUALIFE CORP.,6000.0
PLUMBING BY TYSON  LLC,6000.0
ATO Enterprises LLC DBA Gas Connection and Equipment,6000.0
Yat Enterprises Inc,6000.0
Elite Waterworks & Flooring Inc.,6000.0
Ebenezer Ornamental Iron Works Inc.,6000.0
OCEANS ROOFING ENTERPRISES INC,6000.0
ITEKZ  LLC,6000.0
ALUMINART CORP DBA QUALITAIR,6000.0
WHITE SEAL INC,6000.0
ALL DESIGN CONCRETE CORP,6000.0
Winter Breeze Corp,6000.0
Sunny Horizons  LLC,6000.0
R&R Land Development  Inc.,6000.0
JAYSON METAL DESIGNERS USA INC.,6000.0
JORRIN CONSTRUCTION MANAGEMENT COMPANY ,6000.0
National Plumbing Contractors Corp,6000.0
JG Climate Control Corp,6000.0
MR. CRICKET  INC. ,6000.0
CUSTOM SOUND ,6000.0
P & G Contractors Inc.,6000.0
FLORIDA PALM CONSTRUCTION INC DBA GLADES PLUMBING,6000.0
COMMUNITY AIR CONDITIONING  INC. ,6000.0
ECO STONE GROUP  INC.,6000.0
C R A & Company Inc.,6000.0
GALLANT CONTRUCTION COMPANY INC,6000.0
TERRA GROUP INTERNATIONAL INC.,6000.0
EASY FLOORING LLC,6000.0
.CABRERAS PLUMBING CORP,6000.0
RPAD Construction Group LLC,6000.0
Major Tile & Marble Installation Corp,6000.0
OJ GENERAL CONTRACTOR INC,6000.0
Seaview Building Solutions,6000.0
COASTAL PLUMBING & MECHANICAL SERVICES  INC,6000.0
TS AV & AUTOMATION LLC,5980.0
STORMPROOF INC,5932.0
ULTRA FENCE INC,5920.0
Max Aluminum,5900.0
ELITE RESTORATION CORP,5875.0
SPOTLESS SURFACES LLC,5863.0
TOP TEAM CONSTRUCTION INC,5860.0
PAULINO BROTHERS  INC/dba AMERICAN SCREEN SOLUTIONS,5808.0
MIAMI FENCE CORP,5801.0
ADT SECURITY SERVICES ,5737.0
DATEL CORPORATION,5706.0
One Stop Home Improvement,5700.0
ABOVE ALL GARAGE DOOR OF SOUTH FLORIDA INC,5700.0
MR. FENCE LLC,5700.0
Greenline Home Theater Inc.,5700.0
AWNINGS BY ANDINO CORP,5698.0
ALL COUNTY DKI,5600.0
COMMUNITY TELEPHONE INC.,5550.0
Precision Door Services of Miami DBA BUILDING UP GARAGE DOOR SERVICES LLC,5530.0
 QUALITY ROOFING INDUSTRIES LLC,5500.0
ERLAN TILE & MARBLE INSTALLATION INC,5500.0
SYNERGY CONSTRUCTIONS LLC,5500.0
G ROOFING INC,5500.0
DESIGN BUILT CONSTRUCTION CORP,5500.0
A1 Armandos Roofing  INC.,5500.0
JIREH TILE & MARBLE CORPORATION ,5500.0
NCT CORPORATION,5500.0
Ultimate Fire Protection System Inc.,5500.0
LORDS A/C CORP,5500.0
IMPERVIOUS WATER PROOFING SYSTEMS  LLC,5500.0
LAMARTINA CONSTRUCTION CORP ,5500.0
Oscar & Sons Air Conditioning Air,5500.0
NAVACO INC,5500.0
Alline Construction Corp ,5500.0
GENERATION VENTURES CORP,5500.0
JM Cooling Corp,5500.0
FLEITES CONSTRUCTION GROUP INC,5450.0
POWER SEVEN CONSTRUCTION CORP,5424.0
DR ROOTER LLC,5400.0
W W J D ENGINEERING INC,5400.0
AC POWER SOURCE LLC,5400.0
LT CONSTRUCTION GROUP LLC,5300.0
MONTERU LLC,5300.0
Duncan General Contractor Inc.,5300.0
ON DEMAND ELECTRICAL SERVICES LLC,5300.0
BRIAN MATTHEW PATTON INC,5300.0
Eduardo & Brothers Corporation ,5200.0
COAST HOME BUILDERS  INC,5200.0
FPS ROOFING CORP,5200.0
JL UNIVERSAL FLOORING INC,5185.0
Green Engineering & Construction Inc.,5150.0
PVTEN DRYWALL LLC,5100.0
EQ QUALITY PROJECT LLC,5027.0
Teleco  Inc  dba S Florida,5000.0
CONTI SERVICES  INC. DBA HALF PRICE PLUMBING,5000.0
BLUEPRINT PLUMBING LLC,5000.0
construction concrete desings LLC,5000.0
TREVENZOLI POOL & SPA LLC,5000.0
BLUE POINTE POOLS & SPAS LLC,5000.0
BEENE CONSTRUCTION LLC,5000.0
4D Plumbing ,5000.0
BANANAS GROUP INC,5000.0
CUSTOM MADE SOLUTIONS INC,5000.0
ZROOFING  INC.,5000.0
Arcs & Sparks Inc.,5000.0
NETWORK DESIGN & COMMUNICATION INC. ,5000.0
REYES FC SERVICES CORP,5000.0
PREMIERE PLUMBING INC,5000.0
ATLANTES CORP,5000.0
DELTA GROUP SERVICES CORP,5000.0
YURY  LLC,5000.0
AIG FIRE LLC,5000.0
Perfect Pavers of South Florida LLC,5000.0
AIR & HEAT DOCTORS INC,5000.0
Peerson Audio  Inc.,5000.0
AJL ELECTRIC  INC.,5000.0
AJS MARBLE AND TILE INC,5000.0
Plumbing Master Systems Inc,5000.0
ALL STATE GARAGE DOORS AND SERVICES CORP,5000.0
APOEM CONSTRUCTION AND STORM SERVICES LLC ,5000.0
AC Solutions Express INC.,5000.0
CAYE WORKS  CORP,5000.0
AC INTEGRAL CONSTRUCTION LLC,5000.0
ARC ELECTRICAL SERVICES CORP,5000.0
ASPURO INC,5000.0
Cornerstone & Garden Inc.,5000.0
CENTRAL PLUMBING  W.S. COMPANY ,5000.0
DEL RIO & SON PLUMBING CORP.,5000.0
MMJ ELECTRIC  INC.,5000.0
GLOBAL ENTERPRISE SOUTH FLORIDA INC.,5000.0
MOUNT OLYMPUS CONSTRUCTION LLC,5000.0
Shields Plumbing LLC,5000.0
GUIN DEVELOPMENT  INC. DBA J&E ROOFING AND CONSTRUCTION SERVICES INC,5000.0
KELLY AC LLC,5000.0
Qualita Construction LLC,5000.0
EMC Systems Inc. ,5000.0
J & J A/C AND HEATING INC,5000.0
FIRST PRIORITY AUDIO INC,5000.0
MIKE LANG ELECTRICAL CONTRACTORS INC,5000.0
LOMBARDO ELECTRIC LLC,5000.0
EPSILON FLOORS  INC.,5000.0
South Florida Hood & Electric Corporation,5000.0
STACON ELECTRIC INC,5000.0
ROYD LEMUS CONSTRUCTION  INC,5000.0
Southern Pools of Miami/ dba Sabra Pools,5000.0
SPOTON ROOFING  LLC,5000.0
LAR CONSTRUCTION INC,5000.0
Elekron Electric Inc.,5000.0
LAW CONSTRUCTION GROUP INC,5000.0
MJR ELECTRIC LLC,5000.0
SGA MANAGEMENT  INC.,5000.0
FORT LAUDERDALE PLUMBER LLC,5000.0
KLM OF SOUTH FLORIDA INC,5000.0
Florida Cool Air Conditioning Corp,5000.0
MILIANI CONSTRUCTION CORP,5000.0
Master Plaster  Inc.,5000.0
JOHN RYAN COMPANY INC,5000.0
INTERSECKT CORP,5000.0
SUN POWER & LIGHT INC,5000.0
G.V. BUILDERS INC,5000.0
ALL FLORIDA POOL & SPA CENTER,4950.0
DeltaEden Inc.,4950.0
QUANTUM FLOORS INC,4947.0
PROFESSIONAL GARAGE ROLLING DOORS INC,4879.0
NERDTECK INC,4850.0
ALL DADE SPRINKLERS INC,4800.0
Challenge Air Mechanical Inc,4800.0
Atlantis Electrical Corp,4800.0
ROUEN SERVICES  INC,4750.0
BETTER AIR CONDITIONING LLC,4725.0
ROSS MANAGEMENT SERVICES INC,4700.0
T&T FLOORING/PAINTING LLC,4670.0
KETLUN SHUTTERS CORP,4620.0
MASTER TECH CAULKING & COATING INC,4609.0
360 REPAIR TECHS  INC.,4600.0
Modern Mechanical Solutions Inc.,4600.0
GENERAL STAIR CORPORATION,4590.0
DAVE VAN ZWIETEN  INC.  DBA High Voltage Inc.,4500.0
MMR DEVELOPMENT CORP.,4500.0
PLACE TECH INC,4500.0
MIGUEL LOPEZ JR INC,4500.0
ALL DADE PLUMBING & SPRINKLERS INC,4500.0
Jimenez Fence Inc.,4500.0
MIRABAL ENGINEER  CONTRACTOR INC,4500.0
Actsys Door Systems Inc,4500.0
D & D ELECTRICAL CONTRACTOR CORP,4500.0
HALMAG SOLUTIONS INC,4500.0
Coastal Construction & Consulting Corp,4500.0
E AND P RESIDENTIAL CONSTRUCTION CORP,4500.0
Marclite Electric Inc,4500.0
NEMO ELECTRIC INC,4500.0
CONSTRUCTION & DEVELOPMENT SOLUTIONS LLC,4500.0
TRUST N WILLIAMS L.L.C,4500.0
AVG AIR CONDITIONING CORP,4500.0
Umbrella General Solutions Inc,4500.0
NFC ALUMINUM  INC,4500.0
LUI TECHNICAL SERVICES INC,4500.0
ORION ELECTRIC  INC,4500.0
AU ELECTRICAL SERVICE & REPAIR ,4500.0
Paul Bennett Builders LLC,4500.0
WESTDADE Airconditioning INC.,4500.0
ELITE POWER  INC.,4500.0
RINCON TILE & MARBLE.  INC. ,4500.0
Master Protection  LP dba FireMaster,4500.0
DISTINCT RENOVATIONS INC.,4500.0
Americas Technical Service Inc,4500.0
PRESTIGE CONSTRUCTION GROUP OF SFL LLC,4500.0
Atlantic Alarms  INC.,4500.0
Nelsons Hurricane Shutters & Aluminum CO,4500.0
Reliable Concrete Corp DBA Reliable Construction Group,4500.0
ENDLESS LAND MANAGEMENT CORP.,4500.0
TESLA ELECTRIC INC ,4500.0
DEMARCO CONSTRUCTION LLC,4500.0
BG BUILDING GROUP  LLC ,4500.0
VENDALL ENTERPRISES  INC.,4500.0
SAAD REMODELING & CUSTOM HOME BUILDERS INC,4500.0
Coral Gables Plumbing Co,4500.0
G & D VISIONARY CONSTRUCTION LLC,4450.0
VP Contracting Services  Inc,4416.0
ASHSTONE INC,4400.0
CABRERA PLUMBING CORP.,4400.0
DAVID HARVEY ELECTRIC CO INC,4400.0
PRIMARY ELECTRICAL CONTRACTORS INC,4250.0
CRAFTSMAN HARDWOOD FLOORS LLC,4200.0
CL CONTRACTORS CORP,4200.0
BM Roofing LLC,4100.0
GUS WOOD FLOORS,4100.0
Vogue Parquet INC ,4080.0
DICSAN TECHNOLOGY INC,4055.0
SNELL PRECISION COOLING,4000.0
Aquarius Air Conditioning & Refrigeration Inc,4000.0
AXUM 3 CORP,4000.0
MORENOS ELECTRICAL CONTRACTORS  LLC,4000.0
MARIEL TILE & MARBLE INC,4000.0
FLORIDA QUALITY ROOF SOLUTION CORP.,4000.0
J.A QUALITY WORX  INC,4000.0
Sepi Painting & Waterproofing  Inc,4000.0
YR CAULKING INC,4000.0
Line Power Electric LLC,4000.0
CAMP AIR INC,4000.0
AMBIENT SOUNDS AND SECURITY SYSTEMS  INC,4000.0
ORANGESTAR INC,4000.0
THE BIG ONES PLUMBING  INC ,4000.0
Artistic Concrete Group Inc.,4000.0
ALL AROUND BUILDER  INC,4000.0
EMPIRE RESTORATION & CONSTRUCTION INC,4000.0
AZTEC SOUTH INC,4000.0
KBFL Builders LLC,4000.0
SEA SPRAY ELECTRIC  INC,4000.0
A & M CONTROL SYSTEMS LLC,4000.0
DMC ELECTRIC SERVICES LLC,4000.0
ERT SECURITY CORP ,4000.0
AR ELECTRICAL CONSULTANTS LLC,4000.0
KNOCKOUT PLUMBING CO.,4000.0
Forever Kool LLC,4000.0
Optimus CS LLC,4000.0
EASTERN AIR CONDITIONING SERVICES INC,4000.0
ROYAL AIR CONDITIONING SOLUTIONS  INC,4000.0
Air Concepts A/C Services Inc,4000.0
VITA CONSTRUCTION LLC,4000.0
HUGO AWNINGS AND SYSTEMS  CORP ,4000.0
TERRA AIR  LLC ,4000.0
D&DO Services Inc,4000.0
HL SERVICE & REPAIR INC,4000.0
A & DS CONSTRUCTION SERVICES LLC,4000.0
NEW AGE CONSTRUCTION GROUP INC,4000.0
INDUSTRIAL ELECTRICAL C F INC,4000.0
SANMAR CONSTRUCTION CORP.,4000.0
Absolute Temperature ,4000.0
HARBOUR MARINE SYSTEMS  INC DBA VIDELIOHMS,4000.0
POWER POINT ELECTRIC  INC ,3990.0
CEDANO SERVICES CORP,3940.0
JOSFRA SERVICES LLC,3900.0
Super Electronics Inc,3900.0
I Power Electric Inc,3900.0
Heavy Group Inc,3875.0
GOOD GUYS GARAGE DOOR SOLUTIONS LLC,3847.0
Queiro Construction Inc.,3800.0
DBA FLOORING CORP,3800.0
AUGUSTOS TILE & MARBLE  INC,3800.0
LION PLUMBING INC,3800.0
PULSAR ELECTRIC INC ,3800.0
AAA SOUTH FLORIDA A/C,3800.0
FRIENDLY ROOFING AND A/C INC,3800.0
Alex Total Services,3760.0
All Pro Restoration Services LLC,3750.0
Miami Electrical Services Inc,3750.0
CONQUER BUILDERS  INC ,3700.0
A 1 CONSTRUCTION AND DEVELOPMENT LLC,3700.0
IDJ ELECTRICO LLC,3700.0
Network Electric & Data Inc. ,3678.0
CONELEC USA CORP,3650.0
FERNROD CONSTRUCTION SERVICES  LLC,3640.0
DAN MOLINA  INC,3617.0
ARVI HOMES CONSTRUCTION CORP,3600.0
CENTURY FIRE ALARM,3600.0
SOL ELECTRTIC LLC,3550.0
Oak Tree Develpoment Corp,3500.0
MASTERCRAFT GENERAL CONTRACTOR INC,3500.0
ACORD CONSTRUCTION GROUP CORP,3500.0
XTREME HVAC INC,3500.0
BEST AC SERVICES LLC,3500.0
RALPH MERRITT CONSTRUCTION CORP,3500.0
Cinergy Builders Inc,3500.0
L & M Group USA  LLC,3500.0
Kool Legacy LLC,3500.0
DM AIR CONDITIONING  LLC,3500.0
Gulfstream Construction Services Inc. d/b/a Dryshell Roofing and Waterproofing,3500.0
GRAND KEY ENTERPRISE  CORP.,3500.0
COPPER CONCEPTS  INC. ,3500.0
Pro Air Solutiona of Florida Corp,3500.0
CODE 1 ELECTRIC LLC,3500.0
Prestige Fire Protection  Inc,3500.0
LEA ELECTRICAL CONTRACTOR LLC,3500.0
A & L Services Inc.,3500.0
FLORIDA ALUMINUM SUPPLY CO ,3500.0
ELITE FIRE & SECURITY LLC,3500.0
SBL CONSTRUCTION GROUP INC,3500.0
The Tradesman Group INC,3500.0
All About Air And Heat Refrigeration LLC,3500.0
FLORIDA PIONEER CONSTRUCTION INC,3437.0
Jay Construction Company,3412.0
Plug Me LLC,3400.0
Perfect Home Solutions Inc.,3400.0
FELIPEZ ELECTRIC LLC,3400.0
OASIS POOLS  SPAS AND CONSTRUCTION INC.,3400.0
RPM AC INC,3300.0
Mikes Tile & Marble Services Inc,3276.0
HiTech Security & Comm.,3250.0
NECA Portable Toilet,3212.0
MTX GROUP ONE LLC,3200.0
H&J ELECTRIC INC,3200.0
ADIVO CONSTRUCTION CORP,3200.0
E & F Builders Corp.,3200.0
ALPHATEC,3141.0
Mega Developers LLC,3100.0
J & J ELECTRICAL CONTRACTORS  LLC,3000.0
URANGA FLORIDA CONSTRUCTION CORP.,3000.0
HORIZON PLUMBING,3000.0
Unitrust Contractors Corp.,3000.0
BRUNT & COMPANY INC,3000.0
BLUE IGUANE  INC,3000.0
AGILITY CABLE INC,3000.0
Innova Design LLC,3000.0
HiTech Plastering Corp,3000.0
Rich Cor Developments  Inc,3000.0
Rapid Electrical Services LLC ,3000.0
SOUTHERN COAST ELECTRICAL SERVICES INC,3000.0
SMARTSYS INC,3000.0
V&G CONSTRUCTION SOLUTIONS CORP,3000.0
GS INIMA USA CONSTRUCTION CORPORATION,3000.0
PARAMOUNT AIR CONDITIONING  INC,3000.0
PE Electrical Services Corp,3000.0
Jallys Electric Service Inc.,3000.0
LIGHT SPEED ELECTRIC CORP,3000.0
LOW VOLTAGE OF FLORIDA  LLC ,3000.0
8C SERVICES CORP ,3000.0
ERV AIR CONDITIONING INC,3000.0
D & S PLUMBING  INC.,3000.0
M S SERVICES & ELECTRICAL CONTRACTOR CORP,3000.0
Miami 305 LLC,3000.0
NJ Construction Solutions LLC,3000.0
RFJ CONSTRUCTION SERVICES  LLC,3000.0
ACA CONSTRUCTION INC,3000.0
SKANSKA USA BUILDING INC,3000.0
Moon Security Systems Inc.,3000.0
Xtreme Gas Solutions LLC,3000.0
Diaz & son tiles,3000.0
FLORIDA BUILDING BEST  LLC,3000.0
A Tech Services Inc.,3000.0
SILVA ELITE CONSTRUCTION CORP,3000.0
Cassia Electrical Contractors Inc,3000.0
CONENGINEERS BUILDERS LLC,3000.0
FIRST CHOICE ELECTRICAL OF MIAMI  CORP,3000.0
F & F RESTAURANT EQUIPMENT AND PARTS INC,3000.0
A1 Business Systems  Inc.,3000.0
THERMIA  CORP,3000.0
Low Voltage Systems Inc,2973.0
XPLICIT DESIGNS GROUP LLC,2900.0
STATE BUILDING CONTRACTORS LLC,2900.0
Advanced Fire Systems Inc,2800.0
COMET ELECTRIC AND EQUIPMENT  L.L.C.,2800.0
EJK ELECTRIC INC ,2800.0
 Frios Services and Repairs ,2800.0
HONEYCOMB ROOFING & WATERPROOFING LLC,2700.0
OBELLIS WOOD FLOORS  INC.,2650.0
TAPIA LUIS M SERVICE  CORP,2650.0
South Florida Electric LLC,2600.0
B&G AWNINGS CORP,2568.0
E. GOMEZ CONSTRUCTION INC,2500.0
CLA CONSTRUCTION & CONSULTING  INC. ,2500.0
SPECIFIC ELECTRONIC ENVIRONMENTS  LLC ,2500.0
Alerico Construction Company,2500.0
B&G FIRE SPRINKLERS  INC,2500.0
TRUE COOL AIR CONDITIONING,2500.0
Calin Air Conditioning and Refrigeration Corp.,2500.0
ALARMSTEK INC,2500.0
Master Electronic Solutions LLC,2500.0
AFL ENTERPRISE SERVICES  INC.,2500.0
TOP ELECTRIC SERVICES CORP,2500.0
Capital Air Inc.,2500.0
SUNSHINE MARBLE & TILE CORP,2500.0
Boost Construction LLC,2500.0
CAJIGAS AIR CONDITIONING LLC,2500.0
R/F ELECTRICAL CONTRACTOR SERVICES LLC,2500.0
BUILDERS OF SOUTH FLORIDA INC,2500.0
AUSTEN BUILDERS INC,2500.0
INNOVATIVE CONSTRUCTION & DEVELOPMENT LLC,2500.0
M I Electrical Inc.,2500.0
LIGHTGATE INC,2500.0
REYES GRANITE & MARBLE  CORP.,2500.0
FOREVER PROPANEE,2500.0
ALL SERVICE ELECTRIC OF FT. MYERS INC.,2500.0
Acer Plumbing,2500.0
JP FLOORING INSTALLATION INC,2500.0
MILLENIUM CONTRACTORS COMPANY,2500.0
Advanced Cooling Inc.,2500.0
M WORX CONSTRUCTION  LLC,2500.0
BARRETT ELECTRIC INC,2500.0
GILPIN ROOFING LLC,2500.0
AV2E ELECTRICAL SERVICES LLC,2485.0
NORTHWEST PAINT & AWNING SERVICES CORP.,2479.0
JCT Builders Inc,2467.0
Oasis Solutions of Florida LLC,2450.0
Cimag Construction Inc,2450.0
DBSEL CONSTRUCTION COMPANY ,2450.0
NEXT BUSINESS CORP,2450.0
Fuse Electric Inc,2450.0
DMAR GENERAL CONTRACTING & DEVELOPMENT  INC,2436.0
Premium Flooring Design LLC,2425.0
Spotfinder Corp.,2400.0
ELIT DEVELOPMENT  LLC,2400.0
INTERFACE SECURITY SYSTEMS LLC,2400.0
STADTHAGEN SERVICES LLC DBA ROOFING & CONSTRUCTION,2400.0
C A WINDOWS AND DOORS INC,2400.0
FRITZ DENIS CORP bda FINE DETAIL IMPROVEMENT,2400.0
RENOVA CONTRACTORS  INC.,2400.0
C GATE ENTERPRISE GROUP INC,2400.0
PCCI Inc.,2400.0
Miami Carpet Sunshine Corp,2400.0
MANCLAR BUILDERS INC,2400.0
Arpaico Inc,2400.0
FIREWATCH INC,2400.0
NPM General Contractors INC.,2350.0
DS ORNAMENTAL IRON WORK  LLC,2300.0
ACP HOME ARMOUR LLC,2300.0
SOUTH TECH ELECTRIC CORP,2300.0
HMX General Contractors Inc.,2300.0
PROMETHEUS FIRE CONTROL LLC,2200.0
NEMES CONTRACTING LLC,2200.0
EC & C Construction Group Inc,2200.0
YLG CONSTRUCTION LLC ,2200.0
FELIU ELECTRICAL CONTRACTOR INC,2200.0
CDG MECHANICAL CORP ,2200.0
JORGE ENTERPRISE INC,2180.0
RSY ELECTRIC INC,2150.0
FE REMODELING SERVICES INC,2100.0
REBOLIZ CONSTRUCTION  INC.,2100.0
AAA Computer Service Inc,2100.0
ROYAL FLUSH LLC,2050.0
REFRIGERATION & ELECTRICAL SYSTEMS  INC.,2001.0
P.M ELECTRICAL CONTRACTORS INC,2000.0
RK ELECTRIC CONTRACTOR INC,2000.0
DMS Contractors  LLC,2000.0
BNG CONTRACTORS GROUP INC,2000.0
THE PLATINUM GROUP INC,2000.0
SECURITY TECHNOLOGIES NETWORK INC,2000.0
GIANT GALSS & MIRROR  INC,2000.0
Oscar Pupo Inc.,2000.0
Oscars and Paul Plumbing & Mechanical Inc,2000.0
Built By Owner Inc.,2000.0
AMCON GROUP INC,2000.0
BUDGET COOLING & HEATING CORP,2000.0
Moreno Building Corp,2000.0
OVERSEAS PLUMBING INC,2000.0
IMPERIAL PARTY LLC,2000.0
Boyd Construction Group  LLC,2000.0
AFFORDABLE FENCE COMPANY,2000.0
Borkat Plumbing Services LLC,2000.0
Igeatrade LLC,2000.0
ARCHITILE  INC. ,2000.0
E & R Electric Inc,2000.0
RAMON FENCE CORP.,2000.0
ALLPRO FIRE PROTECTION LLC ,2000.0
STAN KENYAZ,2000.0
MINUS CONSTRUCTION INC.,2000.0
TRUSTED FENCES CORP,2000.0
Sparkle Plumbing LLC,2000.0
PEOPLES CHOICE PLUMBING LLC,2000.0
Southern Technical Support Inc.,2000.0
S & S MARBLE AND TILE INC,2000.0
CONSTRUCTION MGMT ENGINEERING CORP.,2000.0
A Olivares Construction Inc,2000.0
LED SMARTER  LLC,2000.0
JAR Communications,2000.0
Nova Building Group Inc.,2000.0
HUBERGRAND ELECTRICAL LLC,2000.0
PLUMBEST CORP,2000.0
A&R SOLUTIONS GROUP ,2000.0
MOROS CONSTRUCTION INC.,2000.0
CHIMES CONSTRUCTION COMPANY  LLC(do not use),2000.0
GOT PLUMBING INC,2000.0
VAZQUEZ CONCRETE FINISH CORP,2000.0
D & D SERVICES INC,2000.0
Action Doors Inc.,2000.0
Torres Construction Group INC.,2000.0
JCN PLUMBING CORP,2000.0
Sun Gas Corp.,2000.0
RICHARD BARBA MECHANICAL SERVICES,2000.0
CARLOS DESIGN MARBLE CORP,1980.0
Walter General Construction LLc,1960.0
MCKERCHER CONSTRUCTION CORP,1950.0
ADVANCED CONTRACTORS INC,1900.0
SMART TECHNOLOGIES INTEGRATION LLC,1900.0
W&R Construction Group Inc.,1900.0
RAIN SHIELD GUTTERS  CORP.,1900.0
mojarrieta electric services corp,1900.0
jm flooring & painting llc,1900.0
CASA CONSTRUCTION MIAMI LLC,1900.0
S FLORIDA PAINTING AND FLOORING CORP ,1850.0
FLOWTRON ELECTRIC,1840.0
MOR FLORIDA CONSTRUCTION LLC,1800.0
MUSIC ARTS ENTERPRISESINC,1800.0
HOREB CONSTRUCTION CORP.,1800.0
GUARDIAN PROTECTION SERVICES  INC.,1785.0
CROWN LEVEL  LLC,1750.0
FRC MECHANICAL  INC,1700.0
Clear Choice Concrete Restoration and Waterproofing,1600.0
PROGRESS COMMUNICATION INC,1500.0
FIRST FENCE INC ,1500.0
"A"" ROOTER INC.",1500.0
Smart Tech Pro  LLC,1500.0
RUDYS ELECTRICAL SERVICES INC,1500.0
MIAMI DADE OVERHEAD DOOR INC.,1500.0
BERTOLI ELECTRICAL CONTRACTOR CORP,1500.0
MIAMI TRENCHLESS PIPELINING CORP,1500.0
USA SANITATION SERVICES INC,1500.0
ROPK HOLDINGS INC d/b/a POLAIR,1500.0
Herrera Electric LLC,1500.0
KALEX CONSTRUCTION & DEVELOPMENT INC,1500.0
PREMIUM DIGITAL CONTROL & AUTOMATION,1500.0
DMCC GROUP LLC,1500.0
NORTH POLE AIR CONDITIONING  INC,1500.0
SUNRISE NETWORK SOLUTIONS  INC,1500.0
PRIME AIR SERVICE CORP ,1500.0
MILIAN QUALITY AIR LLC,1500.0
TALK 2 ME COMMUNICATIONS INC ,1500.0
TAINO ELECTRIC INC.,1500.0
BYTEWISE SOLUTIONS INC,1500.0
G.Q.M. INC,1400.0
STRUCTURE SYSTEM GROUP,1350.0
AMPEREZ ELECTRIC CORP,1250.0
OSTEEN BUILDERS INC.,1250.0
D & E ELECTRIC INC,1200.0
COASTAL COMFORT INC,1200.0
B and B Elec Co,1200.0
RC Quality Tech Air Conditioning Inc,1200.0
J.WIRE SOLUTION INC,1200.0
VPS PROPERTY SERVICES LLC,1200.0
BLUE  FLAME GAS SERVICE,1200.0
EAGLE GROUP  INC.,1200.0
Arturlu Xtreme Tile Corp,1200.0
Dynasty Electrical Consulting LLC,1200.0
M S P ELECTRIC INC,1200.0
Renowned Remodeling LLC,1200.0
Number 1 Best Company LLC ,1200.0
C Breines Enterprises Inc.,1200.0
EMCON CORP. ,1192.0
FLORIDA PAVEMENT SERVICES  INC,1100.0
KMA PROJECT DEVELOPER LLC,1100.0
GULF STATES CONTRACTOR SERVICES  INC,1068.0
INNOVATION GARAGE DOORS CORP,1050.0
Lighting Control Solutions,1035.0
A Navas Party Production Inc.,1001.0
RICHWOOD LANDSCAPING MAINTENANCE & IRRIGATION CORP,1000.0
FTW CORP,1000.0
NECOQUEN INC,1000.0
QUALITY PLUS ELECTRIC  INC,1000.0
ENERGY SMART SOLAR,1000.0
CANAM ELECTRIC  LLC ,1000.0
QUALITY DOOR DESIGN CORP,1000.0
DEFT BUILD LLC,1000.0
TITAN ELECTRICAL CONTRACTORS INC,1000.0
AAA FLORIDA CONTRACTORS  LLC,1000.0
EVINS CONSTRUCTION LLC,1000.0
Pros Plumbing Services Corp. ,1000.0
ConMech Inc.,1000.0
CITY ROOFING INC,1000.0
LARA ELECTRIC INC,1000.0
Clever AC Solutions,1000.0
Carvajal A/C Mechanical  Corp,1000.0
Tankless Wizard Inc.,1000.0
Cardona Roofing INC,1000.0
EVINOX  LLC,1000.0
Quality Plus Construction,1000.0
Audio Video Camera Services Corp.,1000.0
MIKEMAR TILE INC,1000.0
H & M Builders LLC,1000.0
Urbe Builders Corp,1000.0
VETERANS LIGHTHOUSE ELECTRIC LLC,1000.0
HF Electric Inc,1000.0
JAMES CROSS INC,1000.0
S.O.S ELECTRICAL CONTRACTORS INC,1000.0
AURIEMMA ELECTRIC INC,1000.0
JAVILYN INC,1000.0
ALL DADE PAVERS INC.,1000.0
GOMPER MECHANICAL SERVICES LLC,1000.0
Hurricane Design & Construction Services Inc.,1000.0
MIND ZETTERS CORPORATION,1000.0
