CompanyName,TotalCost
ARTISTIC FENCE AND WALLS CORP,15000.0
DEKA BUSINESS CORP,15000.0
MAINLINE PLUMBING SERVICE INC,15000.0
Florida Power Connection Corp,15000.0
ADMER CONSTRUCTION GROUP LLC,15000.0
PLUS SERVICES INC ,15000.0
ELECTRICAL EXPRESS SERVICES CORP,15000.0
DK GORDON INC,15000.0
EPSILON FLOORS  INC.,15000.0
SOUTH COAST ELECTRIC OF DADE INC,15000.0
MIA GLAZIG INC ,15000.0
MORALES CONTRACTORS & DEVELOPERS  LLC,15000.0
DYNAMIC POWER SOLUTIONS LLC,15000.0
K & K AIR CONDITIONING & HEATING CORP,15000.0
SYNERGY GENERAL CONTRACTORS  LLC,15000.0
MORRISON ELECTRIC  INC,15000.0
dorise seawalls and restorations,15000.0
James Electric Inc. ,15000.0
An Honest AC Company  LLC,15000.0
AIRTECH HVAC CORP,15000.0
BEACHSIDE PLUMBING INC,15000.0
RANDY RUSHING PLUMBING LLC,15000.0
ELITE CONTRACTORS USA  LLC,15000.0
SOFLO SPRINKLERS LLC,15000.0
LAUREN MAR BUILDERS INC,15000.0
Total Appliance & Air Conditioning Repairs Inc.,15000.0
TEKTON CONSTRUCTION  CORP. ,15000.0
LEGACY BUILDING CORP.,15000.0
PURE AUDIO VIDEO LLC,15000.0
MEDEROS ORNAMENTAL  INC,15000.0
ERNEST PLUMBING INC,15000.0
AIR SYSTEM CONTRACTOR INC,14985.0
PALMA HIGHGRADE GENERAL BUILDING CONTRACTORS LLC,14950.0
PREMIER QUALITY CONSTRUCTION  INC. ,14945.0
PMA CONSTRUCTION CORPORATION,14900.0
FOF Investments LLC,14873.0
LONDON COMMERCIAL DISTRIBUTION  LLC ,14800.0
A & G CAULKING & WATERPROOFING  INC. ,14800.0
SUNFL ELECTRICAL CONTRACTOR INC,14800.0
2BADERS GROUP OF MAIMI LLC,14775.0
Dony Electric Inc.,14750.0
COMMUNITY AIR CONDITIONING  INC. ,14750.0
Cintas Fire Protection,14700.0
GILARDI CONSTRUCTION LLC,14700.0
SFL Property Maintenance Corp,14650.0
Fidrat Fire & Systems Inc,14600.0
MEARS ELECTRIC INC,14600.0
MICROFIX ELECTRICAL LLC,14600.0
GRACE & NAEEM UDDIN INC,14600.0
STORMPROOF INC,14532.0
Boost Construction LLC,14500.0
JAVON INC,14500.0
RAINBOW AIR CONDITIONING SERVICE,14500.0
GREENHOME AUTOMATIONS LLC,14500.0
JPC & SONS CONSTRUCTION INC,14500.0
THE BIG ONES PLUMBING  INC ,14500.0
SCARANO INC,14500.0
AMERICAN DESIGN ENGINEERING CONSTRUCTION INC. ,14500.0
Environmental Performance Systems Inc,14500.0
MAGIC COOL AIR CONDITIONING & SERVICE INC. ,14500.0
INNOVATE AUDIO VISUAL INC,14442.0
Trebol Contractors Corp,14430.0
THE PLATINUM GROUP INC,14400.0
SJE DESIGN & CONSTRUCTION,14400.0
R & B HI  TECH SYSTEMS INC,14350.0
Dade Made LLC,14300.0
PRO ELECTRIC CONTRACTORS INC,14300.0
M.B. ELECTRIC & SECURITY  INC,14300.0
TRICOUNTY INDUSTRIAL REFRIGERATION  LLC,14275.0
J DI MARZO CONSTRUCTION I   INC,14267.0
LAPIN ELECTRICAL CONSTRUCTION INC,14200.0
TERRABRITE dba SOUTH FLORIDA INNOVATIONS,14125.0
Picture Perfect Builders LLC,14001.0
I & M SERVICE AND REPAIR INC,14000.0
Rafael Piniella Inc.,14000.0
BuildMax Builder LLC,14000.0
4TRESS CONSTRUCTION LLC,14000.0
CAVU CONCEPTS & COMPANY LLC,14000.0
EEI POWER & COMMUNICATIONS  LLC,14000.0
MILLER SIGNS  LLC,14000.0
WOLF GENERAL CONTRACTOR LLC,14000.0
NANAKS LANDSCAPING INC.,14000.0
I & M Plumbing Service  INC.,14000.0
CONSTRUCTION BY DESIGN EG INC.,14000.0
All Florida Electrical Contractors Inc.,14000.0
Piper Construction DBA Piper Automotive and Marine Service Inc.,14000.0
Luxor ,14000.0
DADE CONSTRUCTION GROUP INC,14000.0
Alfresco Air Inc.,14000.0
FLORIDA ROOFING INC,14000.0
HALL MECHANICAL & AIR CONDITIONING LLC,14000.0
CONTINETAL  HEAVY CIVIL CORP ,14000.0
PRO TECHNICAL SUPPORT CORPORATION,14000.0
Coldspell A/C,14000.0
KUNES PLUMBING L.L.C,14000.0
ARANGO BILLBOARD & CONSTRUCTION CO.  LLC,14000.0
AMPHENOL CUSTOM CABLE INC,13973.0
CONSTRUCTION ZONE INC,13900.0
Florida One General Contractors,13900.0
Master Flooring Services Corp,13900.0
ECOVIEW WINDOWS & DOOR,13829.0
DeltaEden Inc.,13815.0
ORONI INC.,13800.0
Quality Air Solutions Inc.,13800.0
WALKER BUILDING SERVICES INC,13800.0
Voltage Electric Inc.,13800.0
INTERNATIONAL DEVELOPERS & CONSTRUCTION PARTNERS CORP,13710.0
C G A BUILDERS CORP.,13700.0
C. W. FISCHER ELECTRIC  INC.,13700.0
C Breines Enterprises Inc.,13700.0
ADATECH CORPORATION,13700.0
ERT SECURITY CORP ,13600.0
M&H HOME SOLUTIONS L.L.C,13564.0
LEMAR DESIGN & CONSTRUCTION CORP,13550.0
JORGE E. HERNANDEZ (INDIVIDUAL),13501.0
Mejias Florida Contractors Inc,13500.0
All Type Construction Services Inc.,13500.0
BURCORP LLC,13500.0
Debeche Construction  CORP,13500.0
Winter Breeze Corp,13500.0
MIAMI CARPET WOOD & LAMINATE FLOORING CORP,13500.0
VALDEN SERVICE SYSTEMS LLC,13500.0
Leo Marble Flooring Corp,13500.0
LEAN CONSTRUCTION INC,13500.0
PRECISIONFIT BATH COMPANY,13500.0
SURFACES CONSTRUCTION GROUP LLC,13413.0
AMERICAN STAMP CONCRETE CORP. ,13400.0
AGC BUILDERS INC ,13381.0
LIGHTGATE INC,13380.0
MIAMI ELECTRIC MASTERS  LLC,13372.0
ELITE 1 SERVICES  LLC,13325.0
BROTEN GARAGE DOOR SALES INC ,13305.0
TURN CONSTRUCTION LLC,13200.0
DST SECURITY  LLC,13200.0
C R A & Company Inc.,13200.0
QUALITY PAVING  CORP ,13180.0
Brite Panting and Waterproofing  Inc.,13180.0
Palm Beach Audio Visions  LLC,13135.0
WIRED UP LLC,13128.0
FOR FLOORS & BEYOND INC.,13100.0
NC Builders Inc,13050.0
TNT SECURITY INC,13000.0
SOUND PERFORMANCE LLC,13000.0
GREENBUILD CONSTRUCTION COMPANY,13000.0
Riveras A/C Contractor  LLC,13000.0
GONZALEZ & SONS EQUIPMENT  INC,13000.0
Segnini Services Corp,13000.0
OCEAN CONSTRUCTION CORP,13000.0
JCL RIVER PROPERTIES CORP,13000.0
SHEET METAL AND ROOFING TECHNOLOGY INC ,13000.0
PROTECT O LARMS INC,12942.0
williams welding llc ,12890.0
ALL BUILDING & REMODELING LLC,12850.0
NEW WHITE GOLD INC,12800.0
SAMPLE COMMUNICATIONS SERVICES INC,12795.0
Efficiency & Services LLC,12767.0
1 QUICK ALUMINUM & IRON WORK INC,12750.0
RCI ELECTRIC INC,12700.0
JJS CONSTRUCTION GROUP LLC ,12700.0
ALL DADE PLUMBING & SPRINKLERS INC,12700.0
AWNINGS BY ANDINO CORP,12698.0
YEREVEN EXPORT & IMPORT INC,12650.0
Innuvo Inc,12603.0
Prestige Design & Construction Inc,12563.0
ATECH FIRE AND SECURITY  INC. ,12556.0
SOL ELECTRTIC LLC,12550.0
M.J WETZEL CONSTRUCTION CORP,12500.0
SOUTH QUALITY ROOFING  LLC,12500.0
MATT CONSTRUCTION LLC,12500.0
Vivaco Group  LLC,12500.0
RELIANCE AIR CONDITIONING CORP.,12500.0
REINCOFL CORP,12500.0
J MARTIN AC INC,12500.0
GMV PLUMBING CORP. ,12500.0
Blue Water Holdings Associates INC.,12500.0
Persant Construction Company Inc.,12500.0
IACONO IRON LLC,12500.0
HYD Air Conditioning Corp,12500.0
Ness Carmel LLC,12500.0
SERVICE AIR PRO USA,12450.0
DCI SYSTEMS GROUP INC,12400.0
DKA POWER INC.,12363.0
LIGHTUP ELECTRICAL SOLUTIONS INC,12325.2
DUKES CONTRACTORS LLC,12300.0
JR Planning and Construction Inc,12300.0
SOURCE REMODELING  LLC,12250.0
CONARC GROUP LLC,12225.0
AA Concrete Solutions Corp,12200.0
Desear Electric Inc,12200.0
SOUTHERN INTERGRATED SYSTEMS LLC,12200.0
SECURITY & SOUND SYSTEMS INC.,12198.0
ELAN CONSTRUCTION,12100.0
ARGEN GLASS L.L.C. ,12100.0
Optimus AC,12100.0
FIS GROUP  INC,12100.0
COOL COMFORT,12095.0
Rhino Homes LLC,12050.0
FAITHFUL BUILDERS LLC,12001.0
INFINTY WOOD FLOORS INC,12000.0
SLV CONSTRUCTION CORP ,12000.0
Star Paving Corp.,12000.0
TUNA ORNAMENTAL INC,12000.0
DAVE 21 INC,12000.0
ARIES GLASS & MIRRORS CORP,12000.0
GBS Development & Management Co,12000.0
Payless Glass & Glazing Corp,12000.0
AURORA CONSTRUCTION & RESTORATION INC,12000.0
CAMP DEVELOPMENT CORP,12000.0
Dynseguridad LLC,12000.0
TEMPTROL AIR CONDITIONING  INC. ,12000.0
FLYING A SECURITY SYSTEMS INC,12000.0
ANOTHER CREATION HOMES INC,12000.0
SFL BUILDING CONTRACTORS CORP,12000.0
ALLEGRO BUILDERS  LLC,12000.0
Igmar Enterprises LLC ,12000.0
MULTI CONSTRUCTION GROUP INC,12000.0
B CODY PLUMBING INC,12000.0
RED WING ELECTRIC LLC,12000.0
Aquatronics Corp.Inc DBA Lighting Impre,12000.0
J & P Tiles Inc.,12000.0
SOS PLUMBING AND AIR CONDITIONING CORP,12000.0
Sage Construction Group Corp,12000.0
ABELL & TURRENTINE CORP,12000.0
J SOLUTIONS SERVICES & REPAIRS INC,12000.0
HOMES PROS OF MIAMI,12000.0
LEVEL UP ROOFING  CORP,12000.0
J&JJ AC AND REFRIGERATION LLC,12000.0
MICHAEL NEIL  INC. ,12000.0
BG BUILDING GROUP  LLC ,12000.0
OM Floors Painting and Partitions LLC,12000.0
ALL PRO CONSTRUCTION BUILDERS INC.,11993.0
POWER POINT ELECTRIC  INC ,11990.0
PRO WATERPROOFING INC,11980.0
NATHIL CONSTRUCTION LLC,11936.0
ACTURON SERVICES  INC.,11925.0
NERDTECK INC,11900.0
Universal Electrical Services,11900.0
Lemus Irrigation Inc.,11883.0
VISION ELECTRIC INC,11822.0
El Magos Roofing Corp,11800.0
Discount Pool Heating,11800.0
ALARM DEPOT  INC.,11800.0
M & M CERAMIC TILE  CORP ,11787.39
CEDOE ELECTRIC CORPORATION,11750.0
US FLOORS INSTALLATIONS LLC,11724.0
RUMAR ELECTRIC & MAINTENANCE INC,11700.0
Hom Enterprises LLC,11700.0
VERGELSS CONSTRUCTION INC,11625.0
Blandon Iron Design,11550.0
GALACTIC TECHNOLOGY GROUP INC,11522.0
ALL DESIGN CONCRETE CORP,11500.0
Acecon Construction Corp,11500.0
RGEM ELECTRIC CORP.,11500.0
SBL CONSTRUCTION GROUP INC,11500.0
RCL CONSTRUCTION  INC ,11500.0
Max Fast Service Corp,11450.0
MG3 Developer Group LLC,11445.0
IBERICA CONTRACTORS USA CORP ,11430.0
GLOBAL PLUMBING LLC,11400.0
National Floors Direct  Inc,11390.0
PRESTIGE INSTALLATION INC,11350.0
AAA SOUTH FLORIDA A/C,11300.0
M2 INTERNATIONAL GROUP LLC,11300.0
Reyes Metal Fabricators LLC,11250.0
EMBRACED SOLUTIONS  INC,11206.0
ADIVO CONSTRUCTION CORP,11200.0
QUALITECH HOME SERVICES LLC,11200.0
Victory Electric Inc.,11100.0
Martinez Fence Co.,11100.0
MM HARD SHUTTERS INC,11100.0
PARS DEVELOPMENT  INC.,11085.0
LUCKY START \ BEST UNION,11050.0
SOLID FOUNDATION SOLUTIONS LLC DBA SOLID FOUNDATIONS,11000.0
 East Coast Windows & Doors Inc,11000.0
Miami 305 LLC,11000.0
TECH FLOOR COMPANY,11000.0
ACUNA TILES PORCELAIN QUALITY LLC,11000.0
Emry Construction LLC,11000.0
ROOF FOR LIFE  LLC,11000.0
SOUTH FLORIDA AUTOMATION INC,11000.0
ALL ELECTRIC AP INC,11000.0
Advanced Control Corp.,11000.0
ASSURED CONTRACTING LLC,11000.0
Venetian Remodeling Group Inc,11000.0
Anzac Contractors Inc,11000.0
CAPITAL 1 CONSTRUCTION CORP. ,11000.0
GREENHOUSE INTERGRATION  INC,11000.0
VOSTEC LLC,11000.0
CONSTRUCTION SOLUTIONS OF SOUTH FLORIDA INC,11000.0
BOYES GAS SERVICE,10996.0
UGR HOME FLOORING IMPROVEMENTS CORP,10932.0
Max Aluminum,10900.0
LT CONSTRUCTION GROUP LLC,10900.0
ESTIMATES RESTORATION AND SATISFACTION,10817.0
THE BUSSINESS MAN INC /DBA CLIFFS POOLS & PATIOS AFFORDABLE MA,10800.0
+MANNYS FENCE COMPANY,10800.0
M & J CONSULTING GROUP  CORP,10750.0
KIMMONS BUILDERS  INC,10750.0
Renovatio Design Build  LLC,10733.0
Innova Design LLC,10700.0
South Florida Hood & Electric Corporation,10700.0
CHRIS BURKE INC,10625.0
STATE PRO CONSTRUCTION INC,10600.0
LAMINATE FLOORING INC ,10600.0
TAPIA LUIS M SERVICE  CORP,10550.0
RDM Landscape Services Inc,10521.0
GLASS IMPACT LLC DBA AVERY GLASS & MIRROR,10513.0
ELDER JONES INC,10500.0
DISTRICT FIRE PROTECTION,10500.0
ZEDEK INC,10500.0
MAINLAND CONSTRUCTION CO,10500.0
FACILITY SOLUTIONS FL INC,10500.0
G.A.M. GENERAL SERVICES  LLC,10500.0
RUBENS KOOL INC,10500.0
COPPER CONCEPTS  INC. ,10500.0
DR.HVAC INC,10500.0
SUPERIOR REMODELING CONCEPTS LLC,10500.0
NORTH POLE AIR CONDITIONING  INC,10500.0
GPG BUILDERS LLC,10500.0
HIGH VOLTAGE SERVICES LLC,10500.0
AFTER HOURS AIRCONDITIONING  INC  ,10500.0
Emechard LLC,10500.0
Milicon INC. DBA Zuto,10418.0
A L A Ornamenta Iron Works Inc,10400.0
C & C CONSTRUCTION AND DESIGN GROUP INC,10400.0
W M VENTURES LLC,10300.0
International M2O Fire Protection Services Inc.,10300.0
REMO GROUP LLC,10230.0
FLORIDA STATE PRO BUILDERS  INC. ,10200.0
SBUILDERS FLORIDA  INC.,10200.0
FLORIDA ALUMINUM SUPPLY CO ,10165.0
Euro Floors Design Inc,10130.0
IS TELECOM LLC,10100.0
JC EXPRESS PLUMBING INC,10100.0
MASTER PLUMBING OF SOUTH FLORIDA  INC.,10100.0
CAON ENTERPRISE  CORP,10100.0
PULY USA  INC dba CASAVECCHIA MARBLE & SERVICES,10100.0
LY Construction Inc.,10100.0
Green Dreams Paradise Corporation,10100.0
Martin glass & mirror,10001.0
TRIUMPH CONSTRUCTION & REMODELING SERVICES INC ,10000.0
ALL HOMES CONSTRUCTION SERVICES CORP,10000.0
AERO CONSTRUTION & CONSULTANTS  LLC,10000.0
Concrete Sagua La Grande Corp ,10000.0
ROSEMBERG ELECTRICAL SERVICES,10000.0
LAWLESS ELECTRIC INC,10000.0
Sagabay Engineering Contracting LLC,10000.0
MJ AIR CONDITIONING & PIPEFITER INC,10000.0
Bel Floors Corp.,10000.0
MIAMI FRESH RENOVATIONS,10000.0
Kawama Construction & Consulting LLC,10000.0
ALLEN CONSTRUCTION  INC dba ALLEN HOME BUILDING INC,10000.0
METROPOLIS BUILDERS LLC,10000.0
All Source Professionals. Inc ,10000.0
Vernon A Kadel Electrical Contractor,10000.0
DREAM HOME CONTRACTORS INC,10000.0
DRAKON GROUP LLC,10000.0
MATCON CONSTRUCTION LLC DBA GOPELIA,10000.0
DOM BELLA PLUMBING LLC.,10000.0
DOKE ELECTRICAL AND GENERAL CONTRACTORS INC,10000.0
Aleluya Roofing Plus Construction Inc.,10000.0
Duncan General Contractor Inc.,10000.0
Arcs & Sparks Inc.,10000.0
ARANDA CONSTRUCTION INC,10000.0
A & T Air Conditioning Corp,10000.0
Caribbean Electrical Contractors,10000.0
IN & OUT ALL ACCESS SYSTEMS INC,10000.0
OSI CUSTOM KITCHENS AND MORE LLC,10000.0
2A CONSTRUCTION GROUP LLC,10000.0
OMAR & SONS SERVICES  INC. ,10000.0
GT GRANDSTANDS INC,10000.0
Tycon Construction LLC,10000.0
PARADISE SOUTHERN ROOFING  LLC,10000.0
SANDVILLE USA LLC DBA J & J CUSTOM FLOORS,10000.0
K MILLER PLUMBING INC,10000.0
SPADO CONSTRUCTION DBA SPADIO POOL CONSTRUCTION,10000.0
PAYLESS PLUMBING,10000.0
PC Plumbing Group Inc.,10000.0
KND Air Conditioning LLC,10000.0
Associated Seal & Coating Inc.,10000.0
NORTH END PLUMBING AND DRAINS  LLC,10000.0
EDISS CONSTRUCTION INC,10000.0
PEREIRA QUALITY SERVICES  INC,10000.0
RPS ELECTRIC  INC,10000.0
SUNNY FLORIDA PLUMBING INC.,10000.0
LION CONSTRUCTION GROUP  LLC,10000.0
KARLS PLUMBING,10000.0
COOL SOLUTIONS A/C INC,10000.0
RIANT CONTRACTORS LLC,10000.0
G CONCRETE DEVELOPMENT INC,10000.0
JOE CELESTIN CIVIL ENGINEER & GEN BLDR /BDA NCEF,10000.0
Lilesmar Enterprises Inc,10000.0
S PLUS K DEVCO LLC,10000.0
DEVON CONSTRUCTION  INC,10000.0
GLASSPRO SERVICES INC,10000.0
DADE ROOFING CORPORATION,10000.0
Lexmark Corp.,10000.0
GENERAL PLUMBING 24 HOUR REPAIR  INC,10000.0
Cuesta Construction Services Inc,10000.0
Sparkle Plumbing LLC,10000.0
BIONIC PLUMBING CORP,10000.0
JMJ PAINTING INC,10000.0
Acai Associates Inc.,10000.0
Bass United Fire & Security Systems Inc.,9998.0
FOLDING SHUTTER CORPORATION,9997.0
MCCONKEY FIRE SPRINKLER INC,9988.0
Arpaico Inc,9900.0
JNC Flooring Contractors Inc.,9800.0
COLBERT INC,9800.0
MG FLOORING IMPROVEMENTS LLC ,9800.0
GRB STONE AND MARBLE CORP,9800.0
SECURITY PLUS INDUSTRIES INC,9800.0
A1 Veloz Contractor Inc,9780.0
ELOHIM ELECTRIC  INC,9750.0
FKN Trading Corp. ,9721.0
OLIVIA MARQUEZ INC,9700.0
Blue Monkey Flooring & Finishing Contractor ,9700.0
ARUBA CONSTRUCTION CORP. ,9700.0
GLOBAL BUSINESS PARTNERS  INC.,9680.0
FAHOME SERVICES OF THE USA INC,9625.0
DE ARMAS WOOD FLOORS CORP,9622.0
KPB SERVICES COMPANY INTERNATIONAL,9555.0
B&G AWNINGS CORP,9525.0
CROWNMAX DECOR,9500.0
Archbuilders Inc.,9500.0
CONSTRUCTAHOLICS LLC,9500.0
AIR WIZARD  INC.,9500.0
Romar Industries Inc,9500.0
JVS Dream Builders LLC ,9500.0
NAPOLES IRRIGATION CORP,9500.0
RIGAVA DEVELOPMENT INC,9500.0
JUVAL CORPORATION/dba GABLES ROOFING,9500.0
MARCO ALUMINUM INC,9500.0
LIONCO LLC,9500.0
Fello Electric Inc.,9500.0
Cinergy Builders Inc,9500.0
G & G ELITE CONSTRUCTION LLC,9500.0
ECS WINDOWS CORP,9500.0
EDIFICIUM CONSTRUCTION LLC,9500.0
RANDOLPH ROBINS CEO INC ,9500.0
H.G.R GROUP LLC,9450.0
MCEWEN CONSTRUCTION GROUP CORP ,9400.0
Dang Wood Floors Corp,9400.0
Troplaix LLC,9376.0
Baez Sons Metal Corp,9375.0
PAAR CONTRACTORS  INC. ,9375.0
Thomas Air Conditioning INC,9350.0
NPM General Contractors INC.,9350.0
SIMPLY SAFETY AND SECURITY CO,9300.0
FIRE GUY INC.,9300.0
ALENIWA CORP ,9300.0
Master Protection DBA Fire Master,9290.0
DS HOME PROS LLC,9200.0
Apelles LLC,9200.0
Avantage Express Shutters & Locks LLC,9200.0
BISMARCKS GROUP CORPORATION ,9200.0
VILLALBA GROUP CORP,9150.0
BREAKER BOX ELECTRIC INC.,9140.0
FLORIDA FLOOR RESTORATION INC. ,9110.0
EBW ELECTRICAL SOLUTIONS INC,9100.0
Greenline Home Theater Inc.,9050.0
DUCT DESIGN CORPORATION,9000.0
LEAKES R US INC,9000.0
AGC Electric Inc.,9000.0
BUSTOS WATERPROOFING INC,9000.0
Building & Remodeling Inc,9000.0
Professional Construction Management Group  LLC DBA Procon Management Group,9000.0
A PLUS ELECTRICAL TECHNOLOGIES INC,9000.0
STRUCTURED CABLING SOLUTIONS INC,9000.0
ATLAS CONCRETE & PAVEMENT INC,9000.0
Sunshine Investment & Builders Inc.,9000.0
HL SERVICE & REPAIR INC,9000.0
PROFESSIONAL ALLIANCE CONTRACTORS & CONSULTANTS INC,9000.0
EINSTECH ELECTRICAL SERVICES INC,9000.0
E.J. ELECTRICAL CORP.,9000.0
PERDOMO CONSTRUCTION & ENGINEERING LLC,9000.0
PYLONS ELECTRICAL CONTRACTOR  LLC,9000.0
MCQ Construction Services Inc,9000.0
SIMPSONS HOME INC,9000.0
Touchtel USA  LLC,9000.0
Jend Plumbing Contractors Inc,9000.0
PRECISION POOLWERKS LLC,9000.0
PAGE MECHANICAL GROUP  INC.,9000.0
RWP Construction Inc,9000.0
Omar Construction Corp.,9000.0
TRUE COOL AIR CONDITIONING,9000.0
ALEXS PLUMBING SERVICES INC,9000.0
POWER ELECTRIC CONSTRUCTION INC,9000.0
DJNP Services LLC,9000.0
E M Construction Group LLC,8956.0
BRUNT & COMPANY INC,8929.0
PREFAB PLUMBING  INC. ,8900.0
Valdan Electric Inc,8900.0
South Security Inc.,8900.0
OBERHOLTZER CONSTRUCTION CORPORATION,8850.0
THE PAVING LADY,8835.0
Barrier Roofing & Construction  INC. ,8800.0
Sunshine Guardrail Corp,8800.0
E.G. Telecomunication & Technology LLC,8800.0
ONE SAFETY SOLUTIONS INC,8800.0
T.C.T.  CORP. ,8784.0
ANEP CONSTRUCTION LLC,8750.0
AUTHORIZED ADVANCE GENERAL CONTRACTORS INC,8750.0
AC Solutions Express INC.,8750.0
INTEGRITY FIRE PROTECTION INC,8750.0
ayala suarez trans corp,8742.0
Besne Marble & Tile Corp.,8740.0
MIAMI PAVING CORP. ,8700.0
Cobra Electric Corp. ,8700.0
ALEMAN ALUMINUM CORP ,8700.0
BEST FLORIDA BUILDERS LLC,8650.0
UNIVERSAL FIRE & SECURITY SERVICES INC,8640.0
K&M Electric INC.,8600.0
ARCANE GROUP  INC,8600.0
UNIVERSAL WATERPROOFING LLC DBA,8600.0
DD FIRE AND SECURITY INC.,8600.0
JAGER INTERNATIONAL INC,8550.0
AMG FLOORING & PAINT  INC,8501.0
Herrmann Brothers Enterprises Inc.,8500.0
Hercules Fence & Fabrication Inc,8500.0
Pro Form Roofing Co,8500.0
OC ELECTRICAL LLC,8500.0
MARTIN ELLER BUILDING,8500.0
ELITE PERFORMANCE & COOLING INC,8500.0
HELICON FOUNDATION REPAIR SYSTEMS  INC,8500.0
QORI INC DBA PERFECT AC SOLUTIONS,8500.0
DE LEON VK  INC,8500.0
BRADFORD PLUMBING LLC,8500.0
AIR KING MECHANICAL CONTRACTOR INC,8500.0
Barrio Contractor Corp.,8500.0
T & E Group Inc.,8500.0
Restoration Master Construction LLC,8500.0
Elite HVAC LLC DBA Solar Bear Service,8500.0
Anamik Electric Corp,8500.0
NAZCA CONSTRUCTION LLC,8500.0
MAHOGANY FINISH CARPENTRY & DOORS  INC.,8500.0
AIR MECHANICAL TECH INC,8500.0
Ice City AC Inc,8500.0
AIR PRO SOLUTIONS LLC,8500.0
FLORIDA FEDERAL HVAC LLC,8500.0
AC Fast Solutions  Corp,8500.0
Allied Demolition Inc.,8500.0
HVAC QUALITY SOLUTIONS INC ,8500.0
BURGLAR ALARM SERVICES  INC.,8484.0
Floors and Painting For Less Inc.,8400.0
MR. HOUSE FLOORING SERVICE  INC,8400.0
Electric A/C Solutions INC,8400.0
NECA Portable Toilet,8386.0
FAST CONSTRUCTION & ROOFING  CORP ,8375.0
THE  CONNECTION CONSULTANTS INC,8300.0
M&M Electrical Contractor INC,8300.0
WHITE SEAL INC,8300.0
SILVER STAR 1  INC ,8300.0
SUPREME ROOFING & CONSTRUCTION  INC.,8250.0
EXACTA TECH INC.,8222.0
A/C Three Inc,8200.0
MLP Services Solution LLC,8200.0
Solis Iron Works Corp,8130.0
Builders and Develpers Enterprise  Corp,8125.0
GREEN BUILD DESIGN INC,8100.0
MBI Project Mangement LLC,8010.0
Florida Foundation Repair LLC DBA Ram Jack Foundation Repair,8006.0
24/7 PLUMBING  LLC,8000.0
AAGG INVESTMENT LLC,8000.0
TRITON AIR AND HEAT INC,8000.0
TRUE PLUMBING SOLUTIONS LLC,8000.0
Visionary Property Solutions LLC,8000.0
Americas Preferred Roofers Inc.,8000.0
 ROVI CONSTRUCTION  INC.,8000.0
Allpro Construction Group  LLC,8000.0
Carmona Construction Co,8000.0
EBENEZER FENCE  INC,8000.0
C&M ELECTRIC SERVICE & REPAIR  LLC,8000.0
CITY SPARK INC,8000.0
ARO GENERAL CONSTRUCTION INC,8000.0
ELECTRIC SOLUTIONS USA INC,8000.0
Allcomp Professional Services LLC,8000.0
WALL TO WALL WE DO IT ALL INC. ,8000.0
BENCO CONTRACTORS GROUP CORP.,8000.0
Cornerstone & Garden Inc.,8000.0
UNITED STATES ASSSOCIATION OF CDC  INC,8000.0
DRAFT PROS LLC DBA DRAFTPROS INC,8000.0
Air Eze Air Conditioning,8000.0
E GREEN BUILDERS INC,8000.0
Orlandos Custom Wood Floors Inc.,8000.0
SOUTHERN TECH REFRIGERATION SERVICES  CORP. ,8000.0
NATECON  CORP ,8000.0
Martin Martin Renovations  Inc./BATH FITTER,8000.0
Ed Paint Shop ,8000.0
MR. CRAFTSMAN LLC ,8000.0
PROSAFETY FIRE AND SECURITY INC,8000.0
Phoenix Fence Corp,8000.0
Lee Electrical and Controls Support LLC,8000.0
LUX AWNING CORP,8000.0
R&D REMODELING INC,8000.0
FLORIDA CONSTRUCTION EXPERTS INC,8000.0
SOLAR MARBLE AND GRANITE INC,8000.0
RFABRAMS INC,8000.0
JG Climate Control Corp,8000.0
JEC CONTRACTORS  CORP ,8000.0
JCM DEVELOPMENT GROUP INC,8000.0
J.D.K. LLC,8000.0
RP ENGINEERING  INC. dba ROCK POWER MAINTENANCE,8000.0
SENTECH ELECTRIC,8000.0
GIAMPRI CORP.,8000.0
GC ELECTRICAL ONE  LLC,8000.0
Ebenezer Ornamental Iron Works Inc.,8000.0
LEVEL ONE CONSTRUCTION LLC ,8000.0
NAYA CONSTRUCTION INC,8000.0
EVOLVES CONSTRUCTION INC,8000.0
O.R. Dean Construction Inc.,8000.0
SNG Construction  LLC.,7999.0
A TEAM FIRE SPRINKLERS  INC. ,7900.0
Unitrust Contractors Corp.,7900.0
ALGARRA INTERNATION DBA STRIKEFORCE CONSTRUCTION,7825.0
WALKER HOMEBUILDERS INC,7800.0
OV Home Remodeling Inc,7800.0
BATTLE ELECTRIC LLC,7800.0
D & D BUILDERS GROUP INC,7800.0
South Investors Inc.,7800.0
Bay Carpets Inc,7786.0
CARLOS DESIGN MARBLE CORP,7780.0
STALEY  INC,7700.0
Advance Detection Technologies Inc,7678.0
LUIS & LUIGI CONCRETE LLC,7600.0
L & M Air Conditioning System Inc,7600.0
Signature Outdoor Living,7550.0
Home Steel Services INC,7543.0
EXPERT COOLING SERVICES LLC,7525.0
Dorta G Contractors LLC,7500.0
Cobb Electric,7500.0
PINOS PROFESSIONAL PLUMBING INC,7500.0
SOUTHERN COAST SERVICES INC.,7500.0
M RIVAS INC,7500.0
ELITE BUILDERS GROUP INC,7500.0
AURORA AIR INC.,7500.0
