,name,title,ID,permit_num,permit_type,review_type,app_start_date,issue_date,processing_time,street_num,street_dir,street_name,street_suffix,work_desc,building_fee_paid,zoning_fee_paid,other_fee_paid,subtotal_paid,building_fee_unpaid,zoning_fee_unpaid,other_fee_unpaid,subtotal_unpaid,building_fee_waived,zoning_fee_waived,other_fee_waived,total_fee,reported_cost,ward,full_address,app_year_start
549,BOOTH LAURENCE OGDEN,ARCHITECT,3000.0,100800427,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-01-16,01/24/2019,8.0,1109,W,WASHINGTON,BLVD,***DIRECT DEVELOPER SERVICES*** REVISION TO PERMIT 100730985; MEP REVISIONS TO GROUND FLOOR AND REVISION TO UNIT 703; ALL AS PER PLANS,3000.0,75.0,0.0,3075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3075.0,75000.0,27.0,1109 W WASHINGTON BLVD,2019.0
550,CHU ALEXANDER BRANDYN,ARCHITECT,3000.0,100800692,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-01-25,02/13/2019,19.0,4025,W,PETERSON,AVE,"DDS - PERMIT REVISIONS FOR 100769008 TO INCLUDE FOUNDATION REVISIONS FOR BRIDGE CRANE ROTATION, VEHICLE LIFT PITS, NEW TRENCH DRAINS AT THE OVERHEAD DOORS, RELOCATED PLUMBING FIXTURES.",3000.0,75.0,0.0,3075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3075.0,200000.0,39.0,4025 W PETERSON AVE,2019.0
551,FRISCH MARK,ARCHITECT,54053.73,100800699,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-05-07,05/15/2019,8.0,6314,N,WINTHROP,AVE,***DIRECT DEVELOPER SERVICES **** SUPERSTRUCTURE FOR PROPOSED 8-STORY RESIDENCE HALL 133 UNITS (GROUP LIVING NOT OTHERWISE CLASSIFIED) WITH A TOTAL OF 402 BEDS AND TWO HOUSEHOLD LIVING UNITS FOR LOYOLA UNIVERSITY FOUNDATION PERMIT #100783864,54053.73,5335.0,0.0,59388.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59388.73,5900000.0,48.0,6314 N WINTHROP AVE,2019.0
552,FREEMAN ARDEN D,ARCHITECT,3000.0,100801376,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-04-03,04/03/2019,0.0,1407,W,15TH,ST,"***DIRECT DEVELOPER SERVICES*** REVISION TO PERMIT NUMBER 100772247; REVISION TO INCLUDE (BUT NOT LIMITED TO): ELEVATOR OVERRUN TO EXTEND 6FT ABOVE THE MAXIMUM BUILDING HEIGHT OF 60FT; HVAC TO USE RTU'S INSTEAD OF MAKE-UP AIR UNITS FOR COMMON AREAS; TOILET EXHAUST TO HAVE INDIVIDUAL EXHAUST FANS AND WALL SWITCHES, ELIMINATING THE CENTRAL EXHAUST FAN; GAS PIPING TO ELIMINATE WELDED PIPE THROUGHOUT BUILDING AND REGULATORS OUTSIDE EVERY UNIT; ALL AS PER PLANS",3000.0,75.0,0.0,3075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3075.0,2000000.0,28.0,1407 W 15TH ST,2019.0
553,DOIEL MICHAEL D,ARCHITECT,3000.0,100801746,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-08-02,09/04/2019,33.0,1520,W,HARRISON,ST,"***DIRECT DEVELOPER SERVICES*** FOUNDATION PERMIT - GRADE BEAMS, CAISSON CAPS AND ERS FOR PROPOSED 11-STORY MEDICAL CENTER WITH PARTIAL BASEMENT AND 6-STORY PARKING GARAGE FOR RUSH UNIVERSITY.  NOT INCLUDING CAISSONS OR DEEP FOUNDATIONS.  CAISSONS ONLY DONE UNDER SEPARATE PERMIT.CAISSON PERMIT #: 100795990",3000.0,75.0,0.0,3075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3075.0,1000000.0,28.0,1520 W HARRISON ST,2019.0
554,DE ROUIN MICHAEL E,ARCHITECT,26904.15,100802130,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-02-27,05/30/2019,92.0,740,N,ABERDEEN,ST,"*DIRECT DEVELOPER SERVICES* FOUNDATIONS AND SUPERSTRUCTURE TO UNDERSIDE OF LEVEL 3 FOR A PROPOSED 12 STORY TYPE I-B HIGH RISE, CLASS A2 BUILDING WITH NO BASEMENT, 188 DWELLING UNITS AND 82 CAR PARKING SPACES.",26904.15,75.0,0.0,26979.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26979.15,4150000.0,27.0,740 N ABERDEEN ST,2019.0
555,DOIEL MICHAEL D,ARCHITECT,201131.29,100802498,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-08-02,09/04/2019,33.0,1520,W,HARRISON,ST,***DIRECT DEVELOPER SERVICES*** SUPERSTRUCTURE AND ENVELOPE PERMIT FOR PROPOSED 11-STORY MEDICAL CENTER TO INCLUDE PEDESTRIAN BRIDGE AT LEVEL 4 TO CONNECT TO EXISTING 1620 W HARRISON BUILDING FOR RUSH UNIVERSITY. CAISSON PERMIT #: 100795990 FOUNDATION PERMIT #:100801746,201131.29,75.0,0.0,201206.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201206.29,2500000.0,28.0,1520 W HARRISON ST,2019.0
556,DOLINAR JOSEPH P,ARCHITECT,50181.04,100802707,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-04-12,04/22/2019,10.0,110,N,WACKER,DR,"(DIRECT DEVELOPER SERVICES)  REVISION TO PERMIT# 100761387 TO ADD TWO (2) MID-RISE OFFICE FLOORS (33 & 34) TO AN EXISTING (54) STORY OFFICE BUILDING TO INCLUDE MODIFICATIONS TO LOWER LEVEL 1, GROUND FLOOR, 2-3, 23-24 AND 55-56 AND ROOF AS PER PLANS. CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING",50181.04,3717.0,0.0,53898.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53898.04,12000000.0,42.0,110 N WACKER DR,2019.0
557,ALESSANDRO PAUL,ARCHITECT,3000.0,100803116,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-02-07,02/27/2019,20.0,808,S,MICHIGAN,AVE,***DIRECT DEVELOPER SERVICES*** REVISION TO PERMIT NUMBER 100693664; SCOPE INCLUDES THE REMOVAL OF 4 HOUR BUILDING AREA SEPARATION AT THE FIRST FLOOR LOCATED IN THE HOTEL/RESTAURANT SPACE; ALL AS PER PLANS.,3000.0,75.0,0.0,3075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3075.0,25000.0,4.0,808 S MICHIGAN AVE,2019.0
558,FRISCH MARK,ARCHITECT,3000.0,100803374,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-05-02,05/24/2019,22.0,6314,N,WINTHROP,AVE,"***DIRECT DEVELOPER SERVICES **** BUILDING ELEVATOR CORE PERMIT ONLY on four caissons for proposed 8-story, residence hall with 133 units (group living not otherwise classified) with a total of 402 beds and two household living units for Loyola University.  All other information, plan and sections are for reference only.FOUNDATION PERMIT # 100783864",3000.0,1575.0,0.0,4575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4575.0,75000.0,48.0,6314 N WINTHROP AVE,2019.0
559,FRISCH MARK,ARCHITECT,72020.34,100803486,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-06-24,07/17/2019,23.0,6314,N,WINTHROP,AVE,"***DIRECT DEVELOPER SERVICES **** FULL BUILDING PERMIT FOR PROPOSED 8-STORY, RESIDENCE HALL WITH 133 UNITS WITH A TOTAL OF 402 BEDS AND TWO HOUSEHOLD LIVING UNITS FOR LOYOLA UNIVERSITY FOUNDATION PERMIT #:100783864, SUPERSTRUCTURE PERMIT # 100800699",72020.34,1863.0,0.0,73883.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73883.34,40631000.0,48.0,6314 N WINTHROP AVE,2019.0
560,ECKHARDT THOMAS,ARCHITECT,7346.2,100804301,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-05-01,05/07/2019,6.0,1919,N,PAULINA,ST,***DIRECT DEVELOPER SERVICES***PROPOSED 2-STORY WITH BASEMENT INDOOR CAR DEALERSHIP SHOWROOM WITH 21 NON-REQUIRED ACCESSORY PARKING SPACES ON THE ROOF AND 47 REQUIRED OFF-SITE PARKING SPACES TO BE LOCATED AT 1700 W CORTLAND. FOUNDATION PERMIT #100773126,7346.2,1170.0,0.0,8516.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8516.2,5600000.0,32.0,1919 N PAULINA ST,2019.0
561,DOIEL MICHAEL D,ARCHITECT,600.0,100804451,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-12-04,12/20/2019,16.0,1520,W,HARRISON,ST,***DIRECT DEVELOPER SERVICES*** Piles Only for proposed pedestrian bridge connecting proposed 10-story medical center at level 4 to existing 1620 W Harrison building for Rush University,600.0,75.0,0.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,300000.0,28.0,1520 W HARRISON ST,2019.0
562,UHLIR GRANT,ARCHITECT,415083.9,100804508,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-05-01,05/01/2019,0.0,167,N,GREEN,ST,FULL BUILDING PERMIT FOR A PROPOSED 18 STORY OFFICE BUILDING WITH RETAIL ON THE GROUND FLOOR AND 122 PARKING SPACES;  ALL AS PER PLANS.,415083.9,10047.0,0.0,425130.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425130.9,15000000.0,27.0,167 N GREEN ST,2019.0
563,UHLIR GRANT,ARCHITECT,4451.7,100804891,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-04-15,04/22/2019,7.0,810,W,WAYMAN,ST,"(DIRECT DEVELOPER SERVICES)  REVISION TO PERMIT# 100755867 TO ADD ELEVATOR SERVING LEVELS 1-13, LAYOUT CHANGES ON LOWER LEVEL 1 THROUGH 5 AND LEVEL 19 AND REVISION TO HOURLY RATING OF SHAFT WALLS TO 1-HOUR AS PER PLANS.",4451.7,75.0,0.0,4526.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4526.7,990000.0,27.0,810 W WAYMAN ST,2019.0
564,"CLARK, GABRIEL",ARCHITECT,94371.84,100805864,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-03-26,04/03/2019,8.0,1432,S,CLINTON,ST,(DIRECT DEVELOPER SERVICES)  FULL BUILDING PERMIT FOR THE NEW CONSTRUCTION OF A FOUR (4) STORY DATA CENTER WITH NO BASEMENT AS PER PLANS.  (FOUNDATION PERMIT# 100768510) CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING,94371.84,11433.0,0.0,105804.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105804.84,65000000.0,11.0,1432 S CLINTON ST,2019.0
565,"CLARK, GABRIEL",ARCHITECT,750.0,100805882,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-04-15,04/22/2019,7.0,1432,S,CLINTON,ST,(DIRECT DEVELOPER SERVICES) REVISION TO PERMIT# 100768510 TO MODIFY THE UNDERGROUND FUEL TANKS TO PLACE THEM IN A CONCRETE VAULT AS PER PLANS.,750.0,1500.0,0.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250.0,1.0,11.0,1432 S CLINTON ST,2019.0
566,ROSZAK THOMAS A,ARCHITECT,22471.56,100806891,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-11-05,11/14/2019,9.0,50,E,RANDOLPH,ST,"DX-16 FOUNDATION THROUGH 3RD FLOOR SUPERSTRUCTURE AND UNDERGROUND PLUMBING AND ELECTRICAL ONLY. FUTURE TOWER WILL BE 26 STORIES, MIXED-USE WITH 213 RESIDENTIAL UNITS (67 DU, 146 EU), 68 PARKING STALLS IN ATTACHED PRIVATE GARAGE, AND GROUND FLOOR RETAIL/COMMERCIAL SPACE, TO BE APPLIED FOR UNDER SEPERATE PERMIT.",22471.56,631.88,0.0,23103.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23103.44,4800000.0,42.0,50 E RANDOLPH ST,2019.0
567,PLUNKARD JAMES M,ARCHITECT,1500.0,100808064,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-03-14,03/18/2019,4.0,23,W,CHICAGO,AVE,***DIRECT DEVELOPER SERVICES*** UNDERPINNING PERMIT ONLY; AS PER PLANS,1500.0,75.0,0.0,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575.0,500000.0,2.0,23 W CHICAGO AVE,2019.0
568,PLUNKARD JAMES M,ARCHITECT,10974.69,100808229,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-03-19,07/02/2019,105.0,1461,S,BLUE ISLAND,AVE,*DIRECT DEV SERVICES* CAISSONS ONLY PERMIT FOR A NEW 7 STORY RESIDENITAL BUILDING.,10974.69,75.0,0.0,11049.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11049.69,2500000.0,25.0,1461 S BLUE ISLAND AVE,2019.0
569,KERWIN THOMAS PATRICK,ARCHITECT,3000.0,100809237,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-08-02,08/14/2019,12.0,460,E,WATERSIDE,DR,*DIRECT DEVELOPER SERVICES*** TWO STORY ACCESS STRUCTURE ON CAISSON FOUNDATIONS AS PER PLANS. NO HVAC WORK.,3000.0,75.0,0.0,3075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3075.0,5000000.0,42.0,460 E WATERSIDE DR,2019.0
570,WALSH MARK R,ARCHITECT,1500.0,100812108,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-06-19,06/27/2019,8.0,720,S,WELLS,ST,***DIRECT DEVELOPER SERVICES*** REVISION TO PERMIT NUMBER 100763287; REVISION TO AN EXISTING COLUMN ON LEVEL 3; AS PER PLANS,1500.0,75.0,0.0,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575.0,150000.0,25.0,720 S WELLS ST,2019.0
571,DOIEL MICHAEL D,ARCHITECT,600.0,100814452,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-11-15,01/02/2020,48.0,1520,W,HARRISON,ST,***DIRECT DEVELOPER SERVICES*** 5 Caissons only within Laflin easement for proposed 10-story medical center and 6-story parking garage for Rush University,600.0,75.0,0.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,65000.0,28.0,1520 W HARRISON ST,2019.0
572,BRININSTOOL DAVID LEE,ARCHITECT,61417.98,100814608,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-07-09,07/29/2019,20.0,343,W,SCHILLER,ST,**DIRECT DEVELOPER SERVICES PROJECT** NEW 9 STORY 105 UNIT BUILDING WITH GROUND FLOOR RETAIL AS PER PLANS (FOUNDATION PERMIT ISSUED UNDER 100782618),61417.98,3638.0,32799.0,97854.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97854.98,25000000.0,27.0,343 W SCHILLER ST,2019.0
573,CHU ALEXANDER BRANDYN,ARCHITECT,26870.8,100816362,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-06-17,06/17/2019,0.0,4341,W,35TH,PL,"DIRECT DEVELOPER SERVICES* PD1425: FOUNDATION AND SITE UTILITIES ONLY FOR NEW SINGLE STORY BUILDING TO INCLUDE: WAREHOUSE, OFFICES, WORKSHOPS. NO LANDSCAPE SCOPE OF WORK.",26870.8,75.0,0.0,26945.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26945.8,7500000.0,22.0,4341 W 35TH PL,2019.0
574,DESMARAIS TOD MICHAEL,ARCHITECT,22923.54,100816649,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-06-17,12/20/2019,186.0,2155,N,ELSTON,AVE,"**DIRECT DEV SERVICES** FOUNDATIONS ONLY PERMIT FOR THE NEW CONSTRUCTION OF A 7-STORY APARTMENT BUILDING WITH RETAIL AND PARKING AT GRADE, AND A LIMITED PARKING BASEMENT.",22923.54,75.0,0.0,22998.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22998.54,2000000.0,32.0,2155 N ELSTON AVE,2019.0
575,DOLINAR JOSEPH P,ARCHITECT,63594.3,100817719,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-06-24,12/24/2019,183.0,320,S,CANAL,ST,"(DIRECT DEVELOPER SERVICES) FOUNDATION ONLY, TO INCLUDE GROUND FLOOR SLAB & ELEVATOR CORE TO THE 5TH FLOOR, FOR A FORTY-SIX (46) STORY OFFICE BUILDING TO INCLUDE TWO (2) LEVELS OF BELOW GRADE PARKING, GROUND FLOOR RETAIL AND ASSOCIATED SITE WORK AS PER PLANS.",63594.3,4899.87,0.0,68494.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68494.17,17347933.0,42.0,320 S CANAL ST,2019.0
576,CHU ALEXANDER BRANDYN,ARCHITECT,4726.7,100818550,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-06-11,10/04/2019,115.0,1216,W,CORTEZ,ST,"DIRECT DEVELOPER SERVICES - ***FOUNDATION PERMIT*** FOUNDATION AND SITE PLAN ONLY FOR NEW SINGLE STORY BUILDING TO INCLUDE: WAREHOUSE, OFFICES, AND FLEET GARAGE.",4726.7,75.0,0.0,4801.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4801.7,2500000.0,27.0,1216 W CORTEZ ST,2019.0
577,HARTSHORNE RAY,ARCHITECT,342842.76,100819099,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-12-16,12/31/2019,15.0,228,W,HILL,ST,"*DIRECT DEVELOPER SERVICES* NEW CONSTRUCTION FOR A 41 STORY BUILDING.  456 DWELLING UNITS AS PER PLANS. 209 PARKING SPACES, A 6-STORY PODIUM WITH 3,694 SF OF GROUND FLOOR RETAIL, 4TH & 5TH FLOOR OFFICE SPACES, AND A 6TH FLOOR AMENITY DECK WITH A GREEN ROOF.* FOUNDATION AND PARTIAL SUPERSTRUCTURE UNDER 100814234",342842.76,8849.0,0.0,351691.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351691.76,5000000.0,27.0,228 W HILL ST,2019.0
578,KHANNA KAPIL,ARCHITECT,3300.0,100820534,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-07-09,07/16/2019,7.0,4555,N,SHERIDAN,RD,"***DIRECT DEVELOPER SERVICES*** REVISION TO PERMIT NUMBER 100768677; MISCELLANEOUS REVISIONS THROUGHOUT THE BUILDING (INCLUDING MEP, ARCHITECTURAL AND STRUCTURAL); ALL AS PER PLANS",3300.0,75.0,0.0,3375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3375.0,500000.0,46.0,4555 N SHERIDAN RD,2019.0
579,RINGHAM BRYAN,ARCHITECT,134042.04,100820575,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-11-20,11/20/2019,0.0,3501,S,PULASKI,RD,"***DIRECT DEVELOPER SERVICES*** FOUNDATION SYSTEMS FOR PROPOSED ONE-STORY, HIGH BAY, PRE-CAST WAREHOUSE ON SHALLOW FOOTINGS UTILIZING SOIL STABILIZATION TO INCLUDE UNDERSLAB PLUMBING",134042.04,75.0,0.0,134117.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134117.04,24545535.0,22.0,3501 S PULASKI RD,2019.0
580,ALESSANDRO PAUL,ARCHITECT,70299.35,100821209,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-06-12,10/25/2019,135.0,318,N,CARPENTER,ST,DIRECT DEVELOPER SERVICES: NEW 8-STORY MIXED USE BLDG W/ 1 LVL OF BSMT PARKING (27 SPACES). RETAIL ON 1ST FLR AND OFFICE SPACE ON FLRS 2-8. OUTDOOR TERRACE ON LVLS 5-6. OUTDOOR ROOF DECK ON LVLS 7-8 AS PER PLANS.,70299.35,3627.0,0.0,73926.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73926.35,22000000.0,27.0,318 N CARPENTER ST,2019.0
581,KOHN GARY L,ARCHITECT,22068.75,100821544,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-06-19,09/12/2019,85.0,320,N,SANGAMON,ST,*DIRECT DEVELOPER SERVICES* NEW CONSTRUCTION. FOUNDATION AND SUPERSTRUCTURE UP TO LEVEL 3 SLAB ONLY FOR A 13 STORY OFFICE BUILDING AS PER PLANS. PD #1418,22068.75,75.0,0.0,22143.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22143.75,6000000.0,27.0,320 N SANGAMON ST,2019.0
582,ALESSANDRO PAUL,ARCHITECT,3000.0,100823625,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-06-13,01/30/2020,231.0,60,E,BENTON,PL,(DIRECT DEVELOPER SERVICES)  FOUNDATION ONLY FOR A SEVEN (7) STORY APARTMENT BUILDING (81 UNITS) WITH GROUND FLOOR RETAIL AND ASSOCIATED SITE WORK AS PER PLANS.,3000.0,75.0,0.0,3075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3075.0,1000000.0,42.0,60 E BENTON PL,2019.0
583,CHU ALEXANDER BRANDYN,ARCHITECT,40306.2,100823730,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-06-24,08/23/2019,60.0,4341,W,35TH,PL,"DDS PD1425: SUPERSTRUCTURE ONLY FOR NEW  SINGLE STORY BUILDING TO INCLUDE: WAREHOUSE, OFFICES, WORKSHOPS.",40306.2,2693.0,0.0,42999.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42999.2,15000000.0,22.0,4341 W 35TH PL,2019.0
584,BARNEY DANIEL,ARCHITECT,500.0,100824662,PERMIT - NEW CONSTRUCTION,TRADITIONAL DEVELOPER SERVICES,2019-06-11,06/11/2019,0.0,11601,W,TOUHY,AVE,"INSTALL ELECTRIC CAR CHARGING STATIONS AT NEW FUELING FACILITY. INCLUDES TRENCHING FOR CONDUIT RUNS, CONCRETE PADS AND FOOTINGS, INSTALLATION OF ASSOCIATED COMPONENTS AND WIRING FOR CHARGING STATIONS ALONG WITH STATIONS. BUILDING 840 CHICAGO OHARE INTERNATIONAL AIRPORT",500.0,75.0,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,183675.0,41.0,11601 W TOUHY AVE,2019.0
585,KERWIN THOMAS PATRICK,ARCHITECT,26238.87,100824888,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2020-08-04,08/07/2020,3.0,88,E,WACKER,PL,"DIRECT DEVELOPER'S SERVICES - PHASE 1 PERMIT TO INSTALL CAISSONS, FOUNDATION AND ERECT FULL FLOOR STRUCTURE THROUGH LEVEL 4 OF PROPOSED 47 STORY HOTEL, RESIDENTIAL, RETAIL BUILDING, INCLUDING STAIRS, WALLS AND DOORS, MEPFP RISERS, AND MAJOR HORIZONTAL DISTRIBUTION AND ALL RELATED ELEMENTS TO BE CAST INTO STRUCTURAL CONCRETE, AND STRUCTURAL CORE CONCRETE ONLY TO THE UNDERSIDE OF LEVEL 7. CONSULTANT REVIEWER: V3 COMPANIES",26238.87,2077.0,0.0,28315.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28315.87,10000000.0,42.0,88 E WACKER PL,2020.0
586,SORICH GEORGE S,ARCHITECT,3983.04,100825357,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-06-25,06/27/2019,2.0,1220,W,JACKSON,BLVD,"*DDS PROJECT* REVISION TO PERMIT # 100778223 FOR STRUCTURE AND LAYOUT CHANGES AS PER PLANS. CHANGES INCLUDE 1ST FLOOR STRUCTURE CHANGING FROM CAP CONCRETE TO METAL PAN & CONCRETE DECK OVER STEEL FRAME. CHANGES TO BASEMENT LAYOUT, MINOR ADJUSTMENTS TO RESIDENTIAL UNIT LAYOUTS, CHANGES TO STAIR STRUCTURES.",3983.04,75.0,0.0,4058.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4058.04,100000.0,28.0,1220 W JACKSON BLVD,2019.0
587,FREEMAN ARDEN D,ARCHITECT,3000.0,100826145,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-07-24,10/15/2019,83.0,6149,N,BROADWAY,,"***DIRECT DEVELOPER SERVICES*** REVISION TO PERMIT NUMBER 100749180; REVISIONS TO MECHANICAL, ELECTRICAL AND PLUMBING THROUGHOUT BUILDING; ALL AS PER PLANS",3000.0,75.0,0.0,3075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3075.0,250000.0,48.0,,2019.0
588,RINGHAM BRYAN,ARCHITECT,265856.99,100826464,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2020-05-19,05/19/2020,0.0,3501,S,PULASKI,RD,"***DIRECT DEVELOPER SERVICES*** SHELL AND CORE AND BASE BUILDING MEP FOR PROPOSED ONE-STORY, HIGH BAY, PRE-CAST WAREHOUSE.FOUNDATION PERMIT #: 100820575",265856.99,15667.0,0.0,281523.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281523.99,40120000.0,22.0,3501 S PULASKI RD,2020.0
589,CHU ALEXANDER BRANDYN,ARCHITECT,26870.8,100826728,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-08-26,09/09/2019,14.0,4341,W,35TH,PL,"DIRECT DEVELOPER SERVICES PD1425: FOUNDATION REVISIONS ONLY FOR NEW SINGLE STORY BUILDING TO INCLUDE: WAREHOUSE, OFFICES, WORKSHOPS. REVISION TO EXISTING PERMIT #100816362.",26870.8,75.0,0.0,26945.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26945.8,200000.0,22.0,4341 W 35TH PL,2019.0
590,ALESSANDRO PAUL,ARCHITECT,27594.54,100827303,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-09-04,04/16/2020,225.0,60,E,BENTON,PL,"(DIRECT DEVELOPER SERVICES)  NEW CONSTRUCTION OF A SEVEN (7) STORY APARTMENT BUILDING (81 UNITS) WITH GROUND FLOOR RETAIL, CONNECTION TO ADJACENT BUILDING AT 6TH FLOOR AND ROOF TOP DECK WITH OUTDOOR POOL AS PER PLANS. FOUNDATION PERMIT UNDER #100823625",27594.54,1527.0,25353.0,54474.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54474.54,18000000.0,42.0,60 E BENTON PL,2019.0
591,CHU ALEXANDER BRANDYN,ARCHITECT,7090.05,100827620,PERMIT - NEW CONSTRUCTION,DIRECT DEVELOPER SERVICES,2019-07-26,11/26/2019,123.0,1216,W,CORTEZ,ST,"DIRECT DEVELOPER SERVICES: NEW SINGLE STORY BUILDING TO INCLUDE WAREHOUSE, OFFICES, AND FLEET GARAGE. USE: UTILITIES AND SERVICES MAJOR. FOUNDATION AND SITE WORK HAVE BEEN APPROVED UNDER PERMIT #100818550",7090.05,680.0,0.0,7770.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7770.05,8000000.0,27.0,1216 W CORTEZ ST,2019.0
